2.311635e+00	4.206318e-01	3.357773e-01	2.827446e-02	5.342979e-02
2.361885e+00	4.076786e-01	3.251646e-01	2.931631e-02	5.152100e-02
2.412136e+00	3.951126e-01	3.148660e-01	3.028087e-02	4.971340e-02
2.462387e+00	3.829226e-01	3.048721e-01	3.117425e-02	4.799985e-02
2.512638e+00	3.710979e-01	2.951741e-01	3.200198e-02	4.637373e-02
2.562888e+00	3.596277e-01	2.857632e-01	3.276907e-02	4.482907e-02
2.613139e+00	3.485019e-01	2.766310e-01	3.348009e-02	4.336043e-02
2.663390e+00	3.377092e-01	2.677693e-01	3.413923e-02	4.196280e-02
2.713641e+00	3.272385e-01	2.591702e-01	3.475027e-02	4.063151e-02
2.763891e+00	3.170788e-01	2.508260e-01	3.531670e-02	3.936235e-02
2.814142e+00	3.072201e-01	2.427291e-01	3.584169e-02	3.815149e-02
2.864393e+00	2.976508e-01	2.348723e-01	3.632817e-02	3.699538e-02
2.914644e+00	2.883593e-01	2.272485e-01	3.677881e-02	3.589069e-02
2.964894e+00	2.793374e-01	2.198508e-01	3.719607e-02	3.483435e-02
3.015145e+00	2.705773e-01	2.126727e-01	3.758223e-02	3.382352e-02
3.065396e+00	2.620713e-01	2.057077e-01	3.793938e-02	3.285561e-02
3.115647e+00	2.521629e-01	1.989494e-01	3.826943e-02	3.192819e-02
3.165897e+00	2.441444e-01	1.923919e-01	3.857417e-02	3.103895e-02
3.216148e+00	2.363615e-01	1.860291e-01	3.885525e-02	3.018579e-02
3.266399e+00	2.288077e-01	1.798555e-01	3.911419e-02	2.936675e-02
3.316650e+00	2.214764e-01	1.738654e-01	3.935241e-02	2.858003e-02
3.366901e+00	2.143611e-01	1.680534e-01	3.957120e-02	2.782396e-02
3.417151e+00	2.074558e-01	1.624142e-01	3.977179e-02	2.709692e-02
3.467402e+00	2.007543e-01	1.569429e-01	3.995531e-02	2.639742e-02
3.517653e+00	1.942510e-01	1.516344e-01	4.012281e-02	2.572407e-02
3.567904e+00	1.879424e-01	1.464840e-01	4.027527e-02	2.507557e-02
3.618154e+00	1.818235e-01	1.414870e-01	4.041360e-02	2.445073e-02
3.668405e+00	1.758888e-01	1.366389e-01	4.053864e-02	2.384839e-02
3.718656e+00	1.701329e-01	1.319354e-01	4.065120e-02	2.326745e-02
3.768907e+00	1.645506e-01	1.273720e-01	4.075200e-02	2.270688e-02
3.819157e+00	1.591368e-01	1.229448e-01	4.084176e-02	2.216574e-02
3.869408e+00	1.538865e-01	1.186498e-01	4.092111e-02	2.164315e-02
3.919659e+00	1.487944e-01	1.144829e-01	4.099065e-02	2.113827e-02
3.969910e+00	1.438555e-01	1.104406e-01	4.105096e-02	2.065031e-02
4.020160e+00	1.390648e-01	1.065190e-01	4.110257e-02	2.017852e-02
4.070411e+00	1.344170e-01	1.027146e-01	4.114598e-02	1.972219e-02
4.120662e+00	1.299064e-01	9.902408e-02	4.118165e-02	1.928063e-02
4.170913e+00	1.255288e-01	9.544395e-02	4.121003e-02	1.885319e-02
4.221163e+00	1.212802e-01	9.197100e-02	4.123152e-02	1.843928e-02
4.271414e+00	1.171569e-01	8.860207e-02	4.124652e-02	1.803831e-02
4.321665e+00	1.131551e-01	8.533410e-02	4.125539e-02	1.764973e-02
4.371916e+00	1.092713e-01	8.216411e-02	4.125848e-02	1.727308e-02
4.422166e+00	1.055020e-01	7.908921e-02	4.125610e-02	1.690793e-02
4.472417e+00	1.018440e-01	7.610660e-02	4.124856e-02	1.655375e-02
4.522668e+00	9.829391e-02	7.321356e-02	4.123615e-02	1.621009e-02
4.572919e+00	9.484864e-02	7.040746e-02	4.121915e-02	1.587656e-02
4.623169e+00	9.150511e-02	6.768572e-02	4.119779e-02	1.555277e-02
4.673420e+00	8.826035e-02	6.504586e-02	4.117234e-02	1.523833e-02
4.723671e+00	8.511150e-02	6.248547e-02	4.114300e-02	1.493289e-02
4.773922e+00	8.205575e-02	6.000219e-02	4.111001e-02	1.463611e-02
4.824172e+00	7.763912e-02	5.759377e-02	4.107356e-02	1.434766e-02
4.874423e+00	7.476207e-02	5.525798e-02	4.103384e-02	1.406723e-02
4.924674e+00	7.197121e-02	5.299269e-02	4.099103e-02	1.379453e-02
4.974925e+00	6.926403e-02	5.079581e-02	4.094532e-02	1.352929e-02
5.025175e+00	6.663807e-02	4.866533e-02	4.089685e-02	1.327123e-02
5.075426e+00	6.409098e-02	4.659928e-02	4.084578e-02	1.302010e-02
5.125677e+00	6.162044e-02	4.459578e-02	4.079227e-02	1.277565e-02
5.175928e+00	5.922424e-02	4.265295e-02	4.073644e-02	1.253764e-02
5.226178e+00	5.690091e-02	4.076903e-02	4.067843e-02	1.230586e-02
5.276429e+00	5.464885e-02	3.894226e-02	4.061837e-02	1.208009e-02
5.326680e+00	5.246598e-02	3.717096e-02	4.055636e-02	1.186011e-02
5.376931e+00	5.035027e-02	3.545349e-02	4.049252e-02	1.164575e-02
5.427181e+00	4.829976e-02	3.378827e-02	4.042697e-02	1.143680e-02
5.477432e+00	4.631252e-02	3.217373e-02	4.035979e-02	1.123310e-02
5.527683e+00	4.438662e-02	3.060840e-02	4.029108e-02	1.103446e-02
5.577934e+00	4.252011e-02	2.909081e-02	4.022094e-02	1.084072e-02
5.628184e+00	4.071075e-02	2.761955e-02	4.014944e-02	1.065172e-02
5.678435e+00	3.895613e-02	2.619325e-02	4.007668e-02	1.046731e-02
5.728686e+00	3.725463e-02	2.481058e-02	4.000273e-02	1.028735e-02
5.778937e+00	3.560465e-02	2.347026e-02	3.992765e-02	1.011168e-02
5.829187e+00	3.400466e-02	2.217103e-02	3.985154e-02	9.940184e-03
5.879438e+00	3.245317e-02	2.091166e-02	3.977444e-02	9.772730e-03
5.929689e+00	3.094874e-02	1.969100e-02	3.969642e-02	9.609192e-03
5.979940e+00	2.948996e-02	1.850787e-02	3.961755e-02	9.449448e-03
6.030190e+00	2.807548e-02	1.736119e-02	3.953788e-02	9.293385e-03
6.080441e+00	2.670398e-02	1.624986e-02	3.945747e-02	9.140890e-03
6.130692e+00	2.537418e-02	1.517284e-02	3.937636e-02	8.991856e-03
6.180943e+00	2.408484e-02	1.412911e-02	3.929461e-02	8.846180e-03
6.231193e+00	2.283477e-02	1.311770e-02	3.921226e-02	8.703764e-03
6.281444e+00	2.162279e-02	1.213762e-02	3.912936e-02	8.564513e-03
6.331695e+00	2.044778e-02	1.118797e-02	3.904596e-02	8.428335e-03
6.381946e+00	1.930863e-02	1.026784e-02	3.896208e-02	8.295143e-03
6.432196e+00	1.820429e-02	9.376346e-03	3.887778e-02	8.164852e-03
6.482447e+00	1.713371e-02	8.512646e-03	3.879308e-02	8.037376e-03
6.532698e+00	1.609589e-02	7.675913e-03	3.870803e-02	7.912638e-03
6.582949e+00	1.508987e-02	6.865348e-03	3.862265e-02	7.790561e-03
6.633199e+00	1.411470e-02	6.080172e-03	3.853698e-02	7.671069e-03
6.683450e+00	1.316947e-02	5.319632e-03	3.845105e-02	7.554091e-03
6.733701e+00	1.225329e-02	4.582996e-03	3.836489e-02	7.439558e-03
6.783952e+00	1.136529e-02	3.869554e-03	3.827852e-02	7.327405e-03
6.834203e+00	1.050466e-02	3.178617e-03	3.819197e-02	7.217566e-03
6.884453e+00	9.670563e-03	2.509514e-03	3.810527e-02	7.109981e-03
6.934704e+00	8.862231e-03	1.861598e-03	3.801843e-02	7.004591e-03
6.984955e+00	8.078898e-03	1.234237e-03	3.793149e-02	6.901336e-03
7.035206e+00	7.319822e-03	6.268206e-04	3.784447e-02	6.800161e-03
7.085456e+00	5.303464e-03	3.875397e-05	3.775738e-02	6.701011e-03
7.135707e+00	4.590652e-03	5.305386e-04	3.767024e-02	6.603832e-03
7.185958e+00	3.900421e-03	1.081616e-03	3.758308e-02	6.508572e-03
7.236209e+00	3.232107e-03	1.615022e-03	3.749590e-02	6.415184e-03
7.286459e+00	2.585063e-03	2.131283e-03	3.740874e-02	6.323618e-03
7.336710e+00	1.958669e-03	2.630910e-03	3.732160e-02	6.233830e-03
7.386961e+00	1.352320e-03	3.114398e-03	3.723450e-02	6.145774e-03
7.437212e+00	7.657242e-04	3.582231e-03	3.714745e-02	6.059409e-03
7.487462e+00	1.985017e-04	4.034875e-03	3.706047e-02	5.974694e-03
7.537713e+00	3.499106e-04	4.472783e-03	3.697357e-02	5.891589e-03
7.587964e+00	8.801656e-04	4.896397e-03	3.688676e-02	5.810051e-03
7.638215e+00	1.393142e-03	5.306143e-03	3.680007e-02	5.730045e-03
7.688465e+00	1.889392e-03	5.702435e-03	3.671348e-02	5.651533e-03
7.738716e+00	2.369423e-03	6.085677e-03	3.662703e-02	5.574478e-03
7.788967e+00	2.833726e-03	6.456259e-03	3.654071e-02	5.498843e-03
7.839218e+00	3.282782e-03	6.814559e-03	3.645455e-02	5.424595e-03
7.889468e+00	3.717051e-03	7.160947e-03	3.636854e-02	5.351699e-03
7.939719e+00	4.136982e-03	7.495778e-03	3.628269e-02	5.280123e-03
7.989970e+00	4.543011e-03	7.819399e-03	3.619703e-02	5.209835e-03
8.040221e+00	4.935559e-03	8.132146e-03	3.611154e-02	5.140805e-03
8.090471e+00	5.315039e-03	8.434347e-03	3.602625e-02	5.073005e-03
8.140722e+00	5.681849e-03	8.726317e-03	3.594115e-02	5.006404e-03
8.190973e+00	6.036371e-03	9.008363e-03	3.585625e-02	4.940976e-03
8.241224e+00	6.378982e-03	9.280785e-03	3.577157e-02	4.876694e-03
8.291474e+00	6.710044e-03	9.543871e-03	3.568711e-02	4.813531e-03
8.341725e+00	7.029908e-03	9.797903e-03	3.560287e-02	4.751471e-03
8.391976e+00	7.338912e-03	1.004315e-02	3.551885e-02	4.690492e-03
8.442227e+00	7.637388e-03	1.027988e-02	3.543507e-02	4.630564e-03
8.492477e+00	7.925657e-03	1.050836e-02	3.535153e-02	4.571662e-03
8.542728e+00	8.204026e-03	1.072882e-02	3.526823e-02	4.513760e-03
8.592979e+00	8.472798e-03	1.094151e-02	3.518518e-02	4.456836e-03
8.643230e+00	8.732264e-03	1.114666e-02	3.510238e-02	4.400870e-03
8.693480e+00	8.982708e-03	1.134451e-02	3.501984e-02	4.345842e-03
8.743731e+00	9.224405e-03	1.153527e-02	3.493755e-02	4.291731e-03
8.793982e+00	9.457621e-03	1.171916e-02	3.485553e-02	4.238519e-03
8.844233e+00	9.682616e-03	1.189639e-02	3.477377e-02	4.186187e-03
8.894483e+00	9.899637e-03	1.206715e-02	3.469229e-02	4.134716e-03
8.944734e+00	1.010893e-02	1.223165e-02	3.461107e-02	4.084088e-03
8.994985e+00	1.031072e-02	1.239007e-02	3.453013e-02	4.034285e-03
9.045236e+00	1.050525e-02	1.254260e-02	3.444946e-02	3.985291e-03
9.095486e+00	1.069273e-02	1.268942e-02	3.436907e-02	3.937087e-03
9.145737e+00	1.087338e-02	1.283070e-02	3.428897e-02	3.889657e-03
9.195988e+00	1.104741e-02	1.296662e-02	3.420914e-02	3.842986e-03
9.246239e+00	1.121502e-02	1.309732e-02	3.412961e-02	3.797056e-03
9.296489e+00	1.137641e-02	1.322298e-02	3.405035e-02	3.751854e-03
9.346740e+00	1.153176e-02	1.334374e-02	3.397139e-02	3.707364e-03
9.396991e+00	1.168127e-02	1.345976e-02	3.389271e-02	3.663573e-03
9.447242e+00	1.182510e-02	1.357119e-02	3.381433e-02	3.620466e-03
9.497492e+00	1.196344e-02	1.367815e-02	3.373624e-02	3.578029e-03
9.547743e+00	1.209645e-02	1.378080e-02	3.365844e-02	3.536251e-03
9.597994e+00	1.222430e-02	1.387925e-02	3.358093e-02	3.495117e-03
9.648245e+00	1.234715e-02	1.397365e-02	3.350372e-02	3.454615e-03
9.698495e+00	1.246517e-02	1.406411e-02	3.342680e-02	3.414733e-03
9.748746e+00	1.257849e-02	1.415075e-02	3.335018e-02	3.375458e-03
9.798997e+00	1.268728e-02	1.423370e-02	3.327386e-02	3.336779e-03
9.849248e+00	1.279166e-02	1.431307e-02	3.319783e-02	3.298684e-03
9.899498e+00	1.289177e-02	1.438896e-02	3.312210e-02	3.261162e-03
9.949749e+00	1.298774e-02	1.446150e-02	3.304667e-02	3.224201e-03
1.000000e+01	1.307969e-02	1.453077e-02	3.297154e-02	3.187790e-03
