*reference: ARXIV:2017.07374 : 2017 \
*reference: CERN-EP-2017-253  \
*doi: \
*status: \
*experiment: CERN-NA-058 \
*detector: COMPASS \
*inspireId: \
*cdsId:  \
*durhamId: \
*title: Transverse-momentum-dependent Multiplicities of Charged Hadrons in Muon-Deuteron Deep Inelastic Scattering \
*comment:Multiplicities of charged unidentified hadrons produced in semi-inclusive deep-inelastic scattering were measured in bins of the Bjorken scaling variable $x$, the photon virtuality, the relative hadron energy $z$ and the hadron transverse momentum $P_\{hT\}$. Data were collected by the COMPASS Collaboration using a $160$ GeV muon beam and an isoscalar target ($^\{6\}$LiD). The following kinematic domain is covered by the data: photon virtuality $Q^\{2\}$ $>$ $1$ (GeV/$c$)$^\{2\}$, invariant mass of the hadronic system $W$ $>$ $5$ GeV/$c^\{2\}$, Bjorken scaling variable in the range $0.003 < x <0.4$, fraction of the virtual photon energy carried by the hadron in the range $0.2 < z < 0.8$, square of the hadron transverse momentum with respect to the virtual photon direction in the range $0.02$ (GeV/$c$)$^2$ $< P_\{hT\}^\{2\}$ $<$ $3$ (GeV/$c$)$^\{2\}$. \
*dataset: \
*reackey: $mu^\{+\}$ d --> $mu'^\{+\}$ $h^\{-\}$ X \
*obskey: MULT \
*qual: PLAB IN GEV : 160.0 \
*qual: RE : $mu^\{+\}$ d --> $mu'^\{+\}$ h$^\{-\}$ X \


#  i      mult       stat (+/-)    syst (+/-)        Q2            x             z            Php
   1  2.959186e+00  1.590671e-01  2.973837e-01  2.000000e+01  1.570000e-01  2.434000e-01  2.989983e-01
   2  2.948940e+00  1.761896e-01  3.065605e-01  2.000000e+01  1.570000e-01  2.434000e-01  3.310589e-01
   3  3.029935e+00  1.798506e-01  3.135857e-01  2.000000e+01  1.570000e-01  2.434000e-01  3.602777e-01
   4  2.896195e+00  1.517512e-01  2.991689e-01  2.000000e+01  1.570000e-01  2.434000e-01  3.939543e-01
   5  2.734510e+00  1.569115e-01  2.900848e-01  2.000000e+01  1.570000e-01  2.434000e-01  4.284857e-01
   6  2.729904e+00  1.484696e-01  2.942649e-01  2.000000e+01  1.570000e-01  2.434000e-01  4.610857e-01
   7  2.549273e+00  1.370974e-01  2.745939e-01  2.000000e+01  1.570000e-01  2.434000e-01  4.988988e-01
   8  2.581478e+00  1.654657e-01  2.937816e-01  2.000000e+01  1.570000e-01  2.434000e-01  5.337602e-01
   9  2.230611e+00  1.235752e-01  2.528398e-01  2.000000e+01  1.570000e-01  2.434000e-01  5.689464e-01
  10  1.915777e+00  1.220334e-01  2.248306e-01  2.000000e+01  1.570000e-01  2.434000e-01  6.126173e-01
  11  1.614880e+00  1.046293e-01  1.943304e-01  2.000000e+01  1.570000e-01  2.434000e-01  6.547519e-01
  12  1.518350e+00  1.063348e-01  1.935014e-01  2.000000e+01  1.570000e-01  2.434000e-01  6.995713e-01
  13  1.212709e+00  8.506570e-02  1.561030e-01  2.000000e+01  1.570000e-01  2.434000e-01  7.461903e-01
  14  8.722755e-01  7.054346e-02  1.185322e-01  2.000000e+01  1.570000e-01  2.434000e-01  7.998125e-01
  15  5.638469e-01  5.499707e-02  8.088800e-02  2.000000e+01  1.570000e-01  2.434000e-01  8.461087e-01
  16  6.557715e-01  5.753331e-02  9.522755e-02  2.000000e+01  1.570000e-01  2.434000e-01  9.017760e-01
  17  4.179816e-01  4.316638e-02  6.532768e-02  2.000000e+01  1.570000e-01  2.434000e-01  9.635352e-01
  18  3.765908e-01  4.316815e-02  6.249104e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.027813e+00
  19  2.911669e-01  4.147120e-02  5.297891e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.085633e+00
  20  1.708114e-01  2.896268e-02  3.397984e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.140263e+00
  21  1.358306e-01  2.399833e-02  2.831803e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.199917e+00
  22  9.725787e-02  2.437795e-02  2.412402e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.269685e+00
  23  1.141426e-01  2.277555e-02  2.648320e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.324160e+00
  24  4.692969e-02  1.166300e-02  1.221838e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.388452e+00
  25  4.459079e-02  1.063092e-02  1.210743e-02  2.000000e+01  1.570000e-01  2.434000e-01  1.476516e+00
  26  3.083062e-02  8.494150e-03  9.437945e-03  2.000000e+01  1.570000e-01  2.434000e-01  1.572991e+00
  27  2.690047e-02  7.397629e-03  8.406396e-03  2.000000e+01  1.570000e-01  2.434000e-01  1.681279e+00
  28  2.815503e+00  1.311855e-01  2.817726e-01  2.210000e+01  2.909000e-01  2.431000e-01  3.003331e-01
  29  3.129490e+00  1.485206e-01  3.099878e-01  2.210000e+01  2.909000e-01  2.431000e-01  3.319639e-01
  30  2.956752e+00  1.504800e-01  3.015360e-01  2.210000e+01  2.909000e-01  2.431000e-01  3.600000e-01
  31  2.850920e+00  1.250328e-01  2.862158e-01  2.210000e+01  2.909000e-01  2.431000e-01  3.929377e-01
  32  2.677313e+00  1.337503e-01  2.764742e-01  2.210000e+01  2.909000e-01  2.431000e-01  4.273172e-01
  33  2.748062e+00  1.246348e-01  2.883507e-01  2.210000e+01  2.909000e-01  2.431000e-01  4.619524e-01
  34  2.575004e+00  1.245503e-01  2.760681e-01  2.210000e+01  2.909000e-01  2.431000e-01  4.993996e-01
  35  2.131996e+00  1.296354e-01  2.392120e-01  2.210000e+01  2.909000e-01  2.431000e-01  5.334791e-01
  36  2.057052e+00  1.010246e-01  2.280172e-01  2.210000e+01  2.909000e-01  2.431000e-01  5.694734e-01
  37  1.652399e+00  9.480376e-02  1.909531e-01  2.210000e+01  2.909000e-01  2.431000e-01  6.116371e-01
  38  1.495055e+00  8.781371e-02  1.782409e-01  2.210000e+01  2.909000e-01  2.431000e-01  6.533758e-01
  39  1.140369e+00  7.968438e-02  1.406030e-01  2.210000e+01  2.909000e-01  2.431000e-01  7.002143e-01
  40  8.730083e-01  6.035170e-02  1.105452e-01  2.210000e+01  2.909000e-01  2.431000e-01  7.469270e-01
  41  7.842364e-01  6.087898e-02  1.059390e-01  2.210000e+01  2.909000e-01  2.431000e-01  7.989368e-01
  42  5.010279e-01  4.932047e-02  7.193985e-02  2.210000e+01  2.909000e-01  2.431000e-01  8.503529e-01
  43  4.650913e-01  4.247738e-02  6.785581e-02  2.210000e+01  2.909000e-01  2.431000e-01  8.999444e-01
  44  2.852378e-01  3.002504e-02  4.465262e-02  2.210000e+01  2.909000e-01  2.431000e-01  9.623409e-01
  45  2.044122e-01  2.703649e-02  3.522936e-02  2.210000e+01  2.909000e-01  2.431000e-01  1.024109e+00
  46  1.563193e-01  2.478497e-02  2.935063e-02  2.210000e+01  2.909000e-01  2.431000e-01  1.087060e+00
  47  1.011554e-01  2.009408e-02  2.146413e-02  2.210000e+01  2.909000e-01  2.431000e-01  1.141709e+00
  48  6.652230e-02  1.349728e-02  1.470239e-02  2.210000e+01  2.909000e-01  2.431000e-01  1.205114e+00
  49  5.474769e-02  1.362385e-02  1.362385e-02  2.210000e+01  2.909000e-01  2.431000e-01  1.261467e+00
  50  3.331010e-02  9.326827e-03  9.060346e-03  2.210000e+01  2.909000e-01  2.431000e-01  1.332404e+00
  51  2.022298e-02  7.756758e-03  6.648650e-03  2.210000e+01  2.909000e-01  2.431000e-01  1.385135e+00
  52  1.377575e-02  5.091039e-03  4.791566e-03  2.210000e+01  2.909000e-01  2.431000e-01  1.497364e+00
  53  1.545233e-02  6.307075e-03  5.676368e-03  2.210000e+01  2.909000e-01  2.431000e-01  1.576769e+00
  54  8.328865e-03  3.331546e-03  2.998392e-03  2.210000e+01  2.909000e-01  2.431000e-01  1.665773e+00
  55  2.674033e+00  1.163953e-01  2.285929e-01  8.300000e+00  4.550000e-02  2.429000e-01  2.998333e-01
  56  3.074515e+00  1.365080e-01  2.627961e-01  8.300000e+00  4.550000e-02  2.429000e-01  3.318132e-01
  57  2.725516e+00  1.296220e-01  2.381561e-01  8.300000e+00  4.550000e-02  2.429000e-01  3.598611e-01
  58  3.105373e+00  1.243692e-01  2.638516e-01  8.300000e+00  4.550000e-02  2.429000e-01  3.935734e-01
  59  2.957206e+00  1.336648e-01  2.556212e-01  8.300000e+00  4.550000e-02  2.429000e-01  4.273172e-01
  60  2.837775e+00  1.194649e-01  2.423378e-01  8.300000e+00  4.550000e-02  2.429000e-01  4.605432e-01
  61  2.452709e+00  1.050833e-01  2.107648e-01  8.300000e+00  4.550000e-02  2.429000e-01  4.984977e-01
  62  2.278036e+00  1.209076e-01  2.022241e-01  8.300000e+00  4.550000e-02  2.429000e-01  5.335729e-01
  63  2.190059e+00  9.380756e-02  1.909206e-01  8.300000e+00  4.550000e-02  2.429000e-01  5.699123e-01
  64  2.033663e+00  9.331311e-02  1.789114e-01  8.300000e+00  4.550000e-02  2.429000e-01  6.122908e-01
  65  1.683366e+00  8.266822e-02  1.504011e-01  8.300000e+00  4.550000e-02  2.429000e-01  6.550572e-01
  66  1.366120e+00  7.812000e-02  1.257200e-01  8.300000e+00  4.550000e-02  2.429000e-01  7.000000e-01
  67  1.102864e+00  5.810051e-02  1.032068e-01  8.300000e+00  4.550000e-02  2.429000e-01  7.467931e-01
  68  8.240810e-01  5.205394e-02  8.079538e-02  8.300000e+00  4.550000e-02  2.429000e-01  7.983733e-01
  69  8.191060e-01  5.661866e-02  8.085959e-02  8.300000e+00  4.550000e-02  2.429000e-01  8.475848e-01
  70  5.770424e-01  4.123018e-02  5.977475e-02  8.300000e+00  4.550000e-02  2.429000e-01  9.002222e-01
  71  4.929176e-01  3.420087e-02  4.946567e-02  8.300000e+00  4.550000e-02  2.429000e-01  9.661263e-01
  72  3.701046e-01  3.147638e-02  4.011696e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.028640e+00
  73  3.477928e-01  3.207061e-02  3.857141e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.083467e+00
  74  2.413899e-01  2.471100e-02  2.814309e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.144028e+00
  75  1.617263e-01  1.967590e-02  2.039575e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.199750e+00
  76  1.396484e-01  1.685846e-02  1.786493e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.258094e+00
  77  1.285947e-01  2.019256e-02  1.886410e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.328458e+00
  78  9.919057e-02  1.420989e-02  1.393126e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.393126e+00
  79  8.448508e-02  1.185755e-02  1.185755e-02  8.300000e+00  4.550000e-02  2.429000e-01  1.482194e+00
  80  4.000802e-02  7.245548e-03  6.615500e-03  8.300000e+00  4.550000e-02  2.429000e-01  1.575119e+00
  81  3.311635e-02  7.024680e-03  6.021155e-03  8.300000e+00  4.550000e-02  2.429000e-01  1.672543e+00
  82  3.127989e+00  6.780823e-02  2.965627e-01  9.300000e+00  7.710000e-02  2.431000e-01  3.933192e-01
  83  3.007202e+00  7.503690e-02  2.881827e-01  9.300000e+00  7.710000e-02  2.431000e-01  4.273172e-01
  84  2.833371e+00  6.528973e-02  2.769281e-01  9.300000e+00  7.710000e-02  2.431000e-01  4.610857e-01
  85  2.625888e+00  6.200056e-02  2.623792e-01  9.300000e+00  7.710000e-02  2.431000e-01  4.991994e-01
  86  2.400758e+00  6.776375e-02  2.437361e-01  9.300000e+00  7.710000e-02  2.431000e-01  5.335729e-01
  87  2.148778e+00  5.326983e-02  2.208194e-01  9.300000e+00  7.710000e-02  2.431000e-01  5.691221e-01
  88  1.914814e+00  5.114653e-02  2.027507e-01  9.300000e+00  7.710000e-02  2.431000e-01  6.118006e-01
  89  1.686445e+00  4.599038e-02  1.835684e-01  9.300000e+00  7.710000e-02  2.431000e-01  6.551336e-01
  90  1.450720e+00  4.348665e-02  1.619214e-01  9.300000e+00  7.710000e-02  2.431000e-01  6.991423e-01
  91  1.161231e+00  3.436480e-02  1.337239e-01  9.300000e+00  7.710000e-02  2.431000e-01  7.470609e-01
  92  9.158456e-01  3.194996e-02  1.097481e-01  9.300000e+00  7.710000e-02  2.431000e-01  7.987490e-01
  93  7.244417e-01  2.867228e-02  9.059763e-02  9.300000e+00  7.710000e-02  2.431000e-01  8.482924e-01
  94  6.096681e-01  2.322717e-02  7.868427e-02  9.300000e+00  7.710000e-02  2.431000e-01  9.002777e-01
  95  4.288950e-01  1.775004e-02  5.788057e-02  9.300000e+00  7.710000e-02  2.431000e-01  9.646761e-01
  96  3.118983e-01  1.625328e-02  4.485082e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.028688e+00
  97  2.664522e-01  1.560989e-02  4.032555e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.084020e+00
  98  2.028263e-01  1.321789e-02  3.236105e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.139474e+00
  99  1.490530e-01  1.105877e-02  2.476202e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.202040e+00
 100  1.090456e-01  9.108213e-03  1.922845e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.265030e+00
 101  8.538770e-02  7.690196e-03  1.591075e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.325896e+00
 102  7.088921e-02  7.256376e-03  1.423366e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.395457e+00
 103  5.114718e-02  5.026023e-03  1.064334e-02  9.300000e+00  7.710000e-02  2.431000e-01  1.478242e+00
 104  3.009446e-02  3.801406e-03  7.286028e-03  9.300000e+00  7.710000e-02  2.431000e-01  1.583919e+00
 105  2.510832e-02  3.682553e-03  6.360773e-03  9.300000e+00  7.710000e-02  2.431000e-01  1.673888e+00
 106  3.132451e+00  5.431842e-02  2.735131e-01  9.800000e+00  1.488000e-01  2.438000e-01  3.312099e-01
 107  3.144372e+00  5.769425e-02  2.768748e-01  9.800000e+00  1.488000e-01  2.438000e-01  3.601389e-01
 108  3.089546e+00  4.922765e-02  2.768859e-01  9.800000e+00  1.488000e-01  2.438000e-01  3.931921e-01
 109  2.906920e+00  5.370043e-02  2.658513e-01  9.800000e+00  1.488000e-01  2.438000e-01  4.275512e-01
 110  2.815237e+00  4.917485e-02  2.635883e-01  9.800000e+00  1.488000e-01  2.438000e-01  4.613025e-01
 111  2.625589e+00  4.582650e-02  2.495997e-01  9.800000e+00  1.488000e-01  2.438000e-01  4.991994e-01
 112  2.330842e+00  5.091179e-02  2.280891e-01  9.800000e+00  1.488000e-01  2.438000e-01  5.336666e-01
 113  2.113735e+00  3.914956e-02  2.106565e-01  9.800000e+00  1.488000e-01  2.438000e-01  5.690343e-01
 114  1.765892e+00  3.695769e-02  1.822186e-01  9.800000e+00  1.488000e-01  2.438000e-01  6.118823e-01
 115  1.555488e+00  3.350765e-02  1.664911e-01  9.800000e+00  1.488000e-01  2.438000e-01  6.544463e-01
 116  1.281790e+00  3.188741e-02  1.423745e-01  9.800000e+00  1.488000e-01  2.438000e-01  6.992853e-01
 117  1.036884e+00  2.509675e-02  1.196577e-01  9.800000e+00  1.488000e-01  2.438000e-01  7.469270e-01
 118  7.599322e-01  2.251060e-02  9.211783e-02  9.800000e+00  1.488000e-01  2.438000e-01  7.982481e-01
 119  5.829424e-01  2.032929e-02  7.471014e-02  9.800000e+00  1.488000e-01  2.438000e-01  8.470537e-01
 120  4.407046e-01  1.512840e-02  5.871259e-02  9.800000e+00  1.488000e-01  2.438000e-01  9.004999e-01
 121  3.434594e-01  1.310620e-02  4.857002e-02  9.800000e+00  1.488000e-01  2.438000e-01  9.636908e-01
 122  2.374361e-01  1.171763e-02  3.576959e-02  9.800000e+00  1.488000e-01  2.438000e-01  1.027862e+00
 123  1.621788e-01  9.527194e-03  2.619978e-02  9.800000e+00  1.488000e-01  2.438000e-01  1.082636e+00
 124  1.361074e-01  8.677989e-03  2.352192e-02  9.800000e+00  1.488000e-01  2.438000e-01  1.141841e+00
 125  8.961109e-02  6.985810e-03  1.638052e-02  9.800000e+00  1.488000e-01  2.438000e-01  1.204450e+00
 126  6.768048e-02  5.555860e-03  1.338457e-02  9.800000e+00  1.488000e-01  2.438000e-01  1.262696e+00
 127  4.292113e-02  4.504070e-03  9.008139e-03  9.800000e+00  1.488000e-01  2.438000e-01  1.324726e+00
 128  3.562541e-02  4.174853e-03  8.071383e-03  9.800000e+00  1.488000e-01  2.438000e-01  1.391618e+00
 129  2.513127e-02  2.956620e-03  6.208901e-03  9.800000e+00  1.488000e-01  2.438000e-01  1.478310e+00
 130  1.516314e-02  2.211291e-03  4.106683e-03  9.800000e+00  1.488000e-01  2.438000e-01  1.579494e+00
 131  1.007285e-02  2.014571e-03  3.021856e-03  9.800000e+00  1.488000e-01  2.438000e-01  1.678809e+00
 132  2.942915e+00  9.839071e-02  2.243255e-01  3.500000e+00  1.700000e-02  2.432000e-01  3.310589e-01
 133  2.879177e+00  1.021813e-01  2.204434e-01  3.500000e+00  1.700000e-02  2.432000e-01  3.605551e-01
 134  2.865757e+00  8.655289e-02  2.171290e-01  3.500000e+00  1.700000e-02  2.432000e-01  3.930649e-01
 135  2.688903e+00  9.557429e-02  2.085879e-01  3.500000e+00  1.700000e-02  2.432000e-01  4.274342e-01
 136  2.635801e+00  8.369376e-02  2.023214e-01  3.500000e+00  1.700000e-02  2.432000e-01  4.608687e-01
 137  2.473810e+00  7.716911e-02  1.929228e-01  3.500000e+00  1.700000e-02  2.432000e-01  4.998000e-01
 138  2.276887e+00  8.733850e-02  1.823645e-01  3.500000e+00  1.700000e-02  2.432000e-01  5.338539e-01
 139  2.079158e+00  6.850115e-02  1.639704e-01  3.500000e+00  1.700000e-02  2.432000e-01  5.689464e-01
 140  1.785253e+00  6.311252e-02  1.459171e-01  3.500000e+00  1.700000e-02  2.432000e-01  6.115554e-01
 141  1.542169e+00  5.592885e-02  1.269205e-01  3.500000e+00  1.700000e-02  2.432000e-01  6.549046e-01
 142  1.399140e+00  5.595999e-02  1.173761e-01  3.500000e+00  1.700000e-02  2.432000e-01  6.994998e-01
 143  1.128655e+00  4.496098e-02  9.634495e-02  3.500000e+00  1.700000e-02  2.432000e-01  7.468601e-01
 144  9.083019e-01  4.048632e-02  7.985247e-02  3.500000e+00  1.700000e-02  2.432000e-01  8.001250e-01
 145  7.642651e-01  3.744238e-02  6.963267e-02  3.500000e+00  1.700000e-02  2.432000e-01  8.471127e-01
 146  5.880989e-01  2.899967e-02  5.385653e-02  3.500000e+00  1.700000e-02  2.432000e-01  9.006109e-01
 147  4.723154e-01  2.470632e-02  4.516624e-02  3.500000e+00  1.700000e-02  2.432000e-01  9.650907e-01
 148  3.729726e-01  2.445385e-02  3.781099e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.027473e+00
 149  3.032102e-01  2.127029e-02  3.277361e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.085219e+00
 150  2.388547e-01  1.826805e-02  2.603197e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.141753e+00
 151  1.912364e-01  1.688089e-02  2.266862e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.205778e+00
 152  1.331549e-01  1.212796e-02  1.617061e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.263329e+00
 153  1.193612e-01  1.246661e-02  1.538433e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.326235e+00
 154  7.557548e-02  8.645166e-03  1.031842e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.394382e+00
 155  7.824383e-02  8.002210e-03  1.066961e-02  3.500000e+00  1.700000e-02  2.432000e-01  1.481891e+00
 156  4.852442e-02  5.986779e-03  7.247154e-03  3.500000e+00  1.700000e-02  2.432000e-01  1.575468e+00
 157  3.225657e-02  5.040089e-03  5.712101e-03  3.500000e+00  1.700000e-02  2.432000e-01  1.680030e+00
 158  3.059190e+00  6.331873e-02  2.439926e-01  4.100000e+00  2.600000e-02  2.435000e-01  3.315117e-01
 159  3.174115e+00  6.718162e-02  2.542377e-01  4.100000e+00  2.600000e-02  2.435000e-01  3.604164e-01
 160  3.021196e+00  5.523986e-02  2.417334e-01  4.100000e+00  2.600000e-02  2.435000e-01  3.934463e-01
 161  3.020733e+00  6.271299e-02  2.435041e-01  4.100000e+00  2.600000e-02  2.435000e-01  4.272002e-01
 162  2.747148e+00  5.385481e-02  2.224277e-01  4.100000e+00  2.600000e-02  2.435000e-01  4.610857e-01
 163  2.572903e+00  5.047841e-02  2.102935e-01  4.100000e+00  2.600000e-02  2.435000e-01  4.987986e-01
 164  2.386229e+00  5.796636e-02  1.984521e-01  4.100000e+00  2.600000e-02  2.435000e-01  5.337602e-01
 165  2.196798e+00  4.351448e-02  1.835126e-01  4.100000e+00  2.600000e-02  2.435000e-01  5.695612e-01
 166  1.775912e+00  4.063984e-02  1.516649e-01  4.100000e+00  2.600000e-02  2.435000e-01  6.120457e-01
 167  1.642712e+00  3.692370e-02  1.411480e-01  4.100000e+00  2.600000e-02  2.435000e-01  6.546755e-01
 168  1.316464e+00  3.357256e-02  1.161051e-01  4.100000e+00  2.600000e-02  2.435000e-01  6.994283e-01
 169  1.164651e+00  2.900414e-02  1.046541e-01  4.100000e+00  2.600000e-02  2.435000e-01  7.475293e-01
 170  9.204523e-01  2.602493e-02  8.525958e-02  4.100000e+00  2.600000e-02  2.435000e-01  7.983107e-01
 171  7.613642e-01  2.406806e-02  7.186519e-02  4.100000e+00  2.600000e-02  2.435000e-01  8.474668e-01
 172  5.768198e-01  1.801999e-02  5.586197e-02  4.100000e+00  2.600000e-02  2.435000e-01  9.009994e-01
 173  4.633346e-01  1.585041e-02  4.658475e-02  4.100000e+00  2.600000e-02  2.435000e-01  9.664885e-01
 174  3.495723e-01  1.480541e-02  3.660227e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.028154e+00
 175  2.774761e-01  1.280993e-02  2.996221e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.085587e+00
 176  2.135979e-01  1.073701e-02  2.398693e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.142235e+00
 177  1.730745e-01  9.628624e-03  2.022011e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.203578e+00
 178  1.273755e-01  8.340060e-03  1.617466e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.263646e+00
 179  1.068034e-01  7.420581e-03  1.378108e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.325104e+00
 180  7.850518e-02  5.866935e-03  1.061636e-02  4.100000e+00  2.600000e-02  2.435000e-01  1.396889e+00
 181  6.056909e-02  4.431884e-03  8.568310e-03  4.100000e+00  2.600000e-02  2.435000e-01  1.477295e+00
 182  4.077053e-02  3.792608e-03  6.321013e-03  4.100000e+00  2.600000e-02  2.435000e-01  1.580253e+00
 183  2.918743e-02  2.683902e-03  4.696828e-03  4.100000e+00  2.600000e-02  2.435000e-01  1.677439e+00
 184  3.169990e+00  4.418049e-02  2.748310e-01  4.500000e+00  4.270000e-02  2.433000e-01  3.930649e-01
 185  3.115824e+00  5.026626e-02  2.721901e-01  4.500000e+00  4.270000e-02  2.433000e-01  4.274342e-01
 186  2.922922e+00  4.359818e-02  2.576256e-01  4.500000e+00  4.270000e-02  2.433000e-01  4.608687e-01
 187  2.608364e+00  3.915293e-02  2.342184e-01  4.500000e+00  4.270000e-02  2.433000e-01  4.993996e-01
 188  2.431918e+00  4.523903e-02  2.212872e-01  4.500000e+00  4.270000e-02  2.433000e-01  5.334791e-01
 189  2.188502e+00  3.426115e-02  2.016969e-01  4.500000e+00  4.270000e-02  2.433000e-01  5.691221e-01
 190  1.929374e+00  3.340431e-02  1.813377e-01  4.500000e+00  4.270000e-02  2.433000e-01  6.118006e-01
 191  1.603730e+00  2.881580e-02  1.535096e-01  4.500000e+00  4.270000e-02  2.433000e-01  6.549046e-01
 192  1.367942e+00  2.670724e-02  1.338158e-01  4.500000e+00  4.270000e-02  2.433000e-01  6.991423e-01
 193  1.087168e+00  2.136977e-02  1.092399e-01  4.500000e+00  4.270000e-02  2.433000e-01  7.471948e-01
 194  8.811799e-01  1.996873e-02  9.169639e-02  4.500000e+00  4.270000e-02  2.433000e-01  7.987490e-01
 195  6.920911e-01  1.778937e-02  7.437650e-02  4.500000e+00  4.270000e-02  2.433000e-01  8.471127e-01
 196  5.456789e-01  1.387625e-02  6.037068e-02  4.500000e+00  4.270000e-02  2.433000e-01  9.010549e-01
 197  4.004690e-01  1.118844e-02  4.629699e-02  4.500000e+00  4.270000e-02  2.433000e-01  9.645206e-01
 198  2.899802e-01  9.864672e-03  3.534841e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.027570e+00
 199  2.431407e-01  9.543437e-03  3.058238e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.084481e+00
 200  1.861125e-01  7.773741e-03  2.423578e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.143197e+00
 201  1.445802e-01  7.216980e-03  1.996698e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.202830e+00
 202  1.015494e-01  5.557428e-03  1.465140e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.263052e+00
 203  7.030446e-02  4.510097e-03  1.087729e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.326499e+00
 204  6.162057e-02  4.182392e-03  1.003774e-02  4.500000e+00  4.270000e-02  2.433000e-01  1.394131e+00
 205  4.879315e-02  3.252877e-03  8.280050e-03  4.500000e+00  4.270000e-02  2.433000e-01  1.478580e+00
 206  2.996102e-02  2.523033e-03  5.361445e-03  4.500000e+00  4.270000e-02  2.433000e-01  1.576896e+00
 207  2.076287e-02  2.009310e-03  4.018621e-03  4.500000e+00  4.270000e-02  2.433000e-01  1.674425e+00
 208  3.241490e+00  4.568321e-02  2.753242e-01  4.600000e+00  7.520000e-02  2.437000e-01  3.602777e-01
 209  3.207138e+00  3.887250e-02  2.755698e-01  4.600000e+00  7.520000e-02  2.437000e-01  3.934463e-01
 210  3.090244e+00  4.345108e-02  2.684900e-01  4.600000e+00  7.520000e-02  2.437000e-01  4.276681e-01
 211  2.872287e+00  3.734794e-02  2.511073e-01  4.600000e+00  7.520000e-02  2.437000e-01  4.610857e-01
 212  2.633562e+00  3.516478e-02  2.334662e-01  4.600000e+00  7.520000e-02  2.437000e-01  4.994997e-01
 213  2.391687e+00  4.023139e-02  2.152433e-01  4.600000e+00  7.520000e-02  2.437000e-01  5.335729e-01
 214  2.105996e+00  2.981740e-02  1.911955e-01  4.600000e+00  7.520000e-02  2.437000e-01  5.690343e-01
 215  1.795540e+00  2.848705e-02  1.661541e-01  4.600000e+00  7.520000e-02  2.437000e-01  6.113101e-01
 216  1.581773e+00  2.605304e-02  1.487249e-01  4.600000e+00  7.520000e-02  2.437000e-01  6.545991e-01
 217  1.221851e+00  2.278738e-02  1.178513e-01  4.600000e+00  7.520000e-02  2.437000e-01  6.989993e-01
 218  9.898602e-01  1.851881e-02  9.797048e-02  4.600000e+00  7.520000e-02  2.437000e-01  7.467262e-01
 219  7.411229e-01  1.677110e-02  7.523036e-02  4.600000e+00  7.520000e-02  2.437000e-01  7.986238e-01
 220  5.961180e-01  1.507230e-02  6.232143e-02  4.600000e+00  7.520000e-02  2.437000e-01  8.467585e-01
 221  4.355812e-01  1.116413e-02  4.681733e-02  4.600000e+00  7.520000e-02  2.437000e-01  9.003333e-01
 222  3.312191e-01  9.650907e-03  3.705948e-02  4.600000e+00  7.520000e-02  2.437000e-01  9.650907e-01
 223  2.417417e-01  8.839194e-03  2.816208e-02  4.600000e+00  7.520000e-02  2.437000e-01  1.027813e+00
 224  1.768832e-01  7.813244e-03  2.192049e-02  4.600000e+00  7.520000e-02  2.437000e-01  1.085173e+00
