*reference: ARXIV:2017.07374 : 2017 \
*reference: CERN-EP-2017-253  \
*doi: \
*status: \
*experiment: CERN-NA-058 \
*detector: COMPASS \
*inspireId: \
*cdsId:  \
*durhamId: \
*title: Transverse-momentum-dependent Multiplicities of Charged Hadrons in Muon-Deuteron Deep Inelastic Scattering \
*comment:Multiplicities of charged unidentified hadrons produced in semi-inclusive deep-inelastic scattering were measured in bins of the Bjorken scaling variable $x$, the photon virtuality, the relative hadron energy $z$ and the hadron transverse momentum $P_\{hT\}$. Data were collected by the COMPASS Collaboration using a $160$ GeV muon beam and an isoscalar target ($^\{6\}$LiD). The following kinematic domain is covered by the data: photon virtuality $Q^\{2\}$ $>$ $1$ (GeV/$c$)$^\{2\}$, invariant mass of the hadronic system $W$ $>$ $5$ GeV/$c^\{2\}$, Bjorken scaling variable in the range $0.003 < x <0.4$, fraction of the virtual photon energy carried by the hadron in the range $0.2 < z < 0.8$, square of the hadron transverse momentum with respect to the virtual photon direction in the range $0.02$ (GeV/$c$)$^2$ $< P_\{hT\}^\{2\}$ $<$ $3$ (GeV/$c$)$^\{2\}$. \
*dataset: \
*reackey: $mu^\{+\}$ d --> $mu'^\{+\}$ $h^\{+\}$ X \
*obskey: MULT \
*qual: PLAB IN GEV : 160.0 \
*qual: RE : $mu^\{+\}$ d --> $mu'^\{+\}$ h$^\{+\}$ X \


#  i      mult       stat (+/-)    syst (+/-)        Q2            x             z            Php
 600  7.224249e-01  2.267558e-02  8.990389e-02  9.800000e+00  1.488000e-01  3.450000e-01  7.984360e-01
 601  5.397420e-01  2.051155e-02  7.068857e-02  9.800000e+00  1.488000e-01  3.450000e-01  8.475848e-01
 602  4.602769e-01  1.658656e-02  6.328132e-02  9.800000e+00  1.488000e-01  3.450000e-01  9.014433e-01
 603  3.459584e-01  1.369178e-02  5.052458e-02  9.800000e+00  1.488000e-01  3.450000e-01  9.642095e-01
 604  2.621296e-01  1.274669e-02  4.091277e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.027959e+00
 605  1.704372e-01  1.042164e-02  2.822527e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.085587e+00
 606  1.477632e-01  9.378162e-03  2.607586e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.143678e+00
 607  9.815093e-02  7.216980e-03  1.876415e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.202830e+00
 608  8.485048e-02  6.818342e-03  1.691959e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.262656e+00
 609  5.725100e-02  5.301019e-03  1.272245e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.325255e+00
 610  4.523602e-02  4.467755e-03  1.033168e-02  9.800000e+00  1.488000e-01  3.450000e-01  1.396173e+00
 611  3.111474e-02  3.259640e-03  7.704603e-03  9.800000e+00  1.488000e-01  3.450000e-01  1.481654e+00
 612  2.178784e-02  2.841892e-03  5.999549e-03  9.800000e+00  1.488000e-01  3.450000e-01  1.578829e+00
 613  1.307658e-02  2.011781e-03  4.023563e-03  9.800000e+00  1.488000e-01  3.450000e-01  1.676484e+00
 614  1.899361e+00  6.171548e-02  1.486538e-01  1.100000e+01  2.544000e-01  3.458000e-01  2.236068e-01
 615  2.169605e+00  6.948066e-02  1.734373e-01  1.100000e+01  2.544000e-01  3.458000e-01  2.643861e-01
 616  2.125458e+00  7.267959e-02  1.708450e-01  1.100000e+01  2.544000e-01  3.458000e-01  2.998333e-01
 617  2.192543e+00  7.935789e-02  1.791183e-01  1.100000e+01  2.544000e-01  3.458000e-01  3.312099e-01
 618  2.202415e+00  8.278346e-02  1.822246e-01  1.100000e+01  2.544000e-01  3.458000e-01  3.605551e-01
 619  2.093148e+00  6.811017e-02  1.740943e-01  1.100000e+01  2.544000e-01  3.458000e-01  3.937004e-01
 620  2.146295e+00  7.723686e-02  1.826998e-01  1.100000e+01  2.544000e-01  3.458000e-01  4.276681e-01
 621  2.075725e+00  7.104923e-02  1.773927e-01  1.100000e+01  2.544000e-01  3.458000e-01  4.607602e-01
 622  1.921290e+00  6.542135e-02  1.672989e-01  1.100000e+01  2.544000e-01  3.458000e-01  4.993996e-01
 623  1.661596e+00  7.280490e-02  1.511609e-01  1.100000e+01  2.544000e-01  3.458000e-01  5.337602e-01
 624  1.504284e+00  5.528450e-02  1.378700e-01  1.100000e+01  2.544000e-01  3.458000e-01  5.687706e-01
 625  1.317290e+00  5.442843e-02  1.252465e-01  1.100000e+01  2.544000e-01  3.458000e-01  6.115554e-01
 626  1.102718e+00  4.691303e-02  1.083717e-01  1.100000e+01  2.544000e-01  3.458000e-01  6.552099e-01
 627  9.522564e-01  4.631162e-02  9.682067e-02  1.100000e+01  2.544000e-01  3.458000e-01  6.995713e-01
 628  7.506239e-01  3.673234e-02  7.854151e-02  1.100000e+01  2.544000e-01  3.458000e-01  7.465923e-01
 629  5.834736e-01  3.368343e-02  6.497229e-02  1.100000e+01  2.544000e-01  3.458000e-01  7.981854e-01
 630  4.172346e-01  2.948774e-02  4.914623e-02  1.100000e+01  2.544000e-01  3.458000e-01  8.473488e-01
 631  3.385196e-01  2.505550e-02  4.217976e-02  1.100000e+01  2.544000e-01  3.458000e-01  9.012769e-01
 632  2.493469e-01  2.047310e-02  3.283421e-02  1.100000e+01  2.544000e-01  3.458000e-01  9.657122e-01
 633  1.650219e-01  1.806209e-02  2.421963e-02  1.100000e+01  2.544000e-01  3.458000e-01  1.026255e+00
 634  1.211773e-01  1.476712e-02  1.889323e-02  1.100000e+01  2.544000e-01  3.458000e-01  1.085818e+00
 635  6.702684e-02  1.139912e-02  1.231105e-02  1.100000e+01  2.544000e-01  3.458000e-01  1.139912e+00
 636  7.127395e-02  1.131715e-02  1.324347e-02  1.100000e+01  2.544000e-01  3.458000e-01  1.203952e+00
 637  4.613778e-02  1.058900e-02  1.033688e-02  1.100000e+01  2.544000e-01  3.458000e-01  1.260595e+00
 638  3.581649e-02  7.693914e-03  8.489836e-03  1.100000e+01  2.544000e-01  3.458000e-01  1.326537e+00
 639  1.968020e-02  5.543717e-03  5.266531e-03  1.100000e+01  2.544000e-01  3.458000e-01  1.385929e+00
 640  1.478276e-02  4.139173e-03  3.843518e-03  1.100000e+01  2.544000e-01  3.458000e-01  1.478276e+00
 641  6.881465e-03  2.815145e-03  2.502351e-03  1.100000e+01  2.544000e-01  3.458000e-01  1.563969e+00
 642  4.022489e-03  2.346452e-03  1.676037e-03  1.100000e+01  2.544000e-01  3.458000e-01  1.676037e+00
 643  9.850774e-01  4.177568e-02  7.001742e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.726268e-01
 644  1.159886e+00  5.149798e-02  8.382355e-02  3.500000e+00  1.700000e-02  3.446000e-01  2.229350e-01
 645  1.378384e+00  5.974106e-02  9.942733e-02  3.500000e+00  1.700000e-02  3.446000e-01  2.645751e-01
 646  1.333287e+00  6.519464e-02  9.931855e-02  3.500000e+00  1.700000e-02  3.446000e-01  2.993326e-01
 647  1.374389e+00  6.803051e-02  1.033375e-01  3.500000e+00  1.700000e-02  3.446000e-01  3.312099e-01
 648  1.435247e+00  7.339330e-02  1.089714e-01  3.500000e+00  1.700000e-02  3.446000e-01  3.608324e-01
 649  1.458506e+00  6.072849e-02  1.075335e-01  3.500000e+00  1.700000e-02  3.446000e-01  3.933192e-01
 650  1.381064e+00  6.583816e-02  1.045213e-01  3.500000e+00  1.700000e-02  3.446000e-01  4.269660e-01
 651  1.332372e+00  6.046598e-02  1.000085e-01  3.500000e+00  1.700000e-02  3.446000e-01  4.608687e-01
 652  1.349930e+00  5.968806e-02  1.015797e-01  3.500000e+00  1.700000e-02  3.446000e-01  4.999000e-01
 653  1.232986e+00  6.373097e-02  9.564984e-02  3.500000e+00  1.700000e-02  3.446000e-01  5.337602e-01
 654  1.124546e+00  5.082052e-02  8.580236e-02  3.500000e+00  1.700000e-02  3.446000e-01  5.697368e-01
 655  1.062183e+00  5.007871e-02  8.215846e-02  3.500000e+00  1.700000e-02  3.446000e-01  6.122091e-01
 656  8.989993e-01  4.370681e-02  7.066370e-02  3.500000e+00  1.700000e-02  3.446000e-01  6.542935e-01
 657  9.005281e-01  4.605530e-02  7.293256e-02  3.500000e+00  1.700000e-02  3.446000e-01  6.999286e-01
 658  6.487059e-01  3.513388e-02  5.427062e-02  3.500000e+00  1.700000e-02  3.446000e-01  7.475293e-01
 659  5.846161e-01  3.387227e-02  4.984975e-02  3.500000e+00  1.700000e-02  3.446000e-01  7.988742e-01
 660  5.080634e-01  3.156305e-02  4.445979e-02  3.500000e+00  1.700000e-02  3.446000e-01  8.484692e-01
 661  4.220021e-01  2.558681e-02  3.783965e-02  3.500000e+00  1.700000e-02  3.446000e-01  9.009439e-01
 662  3.351423e-01  2.164702e-02  3.111760e-02  3.500000e+00  1.700000e-02  3.446000e-01  9.663850e-01
 663  2.732832e-01  2.076870e-02  2.755452e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.028154e+00
 664  2.146836e-01  1.931936e-02  2.279250e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.085357e+00
 665  1.558307e-01  1.462340e-02  1.690831e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.142454e+00
 666  1.302092e-01  1.395958e-02  1.540367e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.203412e+00
 667  1.186524e-01  1.363241e-02  1.464221e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.262260e+00
 668  8.244727e-02  1.007394e-02  1.060415e-02  3.500000e+00  1.700000e-02  3.446000e-01  1.325519e+00
 669  5.785093e-02  7.509496e-03  7.787625e-03  3.500000e+00  1.700000e-02  3.446000e-01  1.390647e+00
 670  4.899472e-02  6.532629e-03  7.126505e-03  3.500000e+00  1.700000e-02  3.446000e-01  1.484689e+00
 671  3.886099e-02  6.002918e-03  6.002918e-03  3.500000e+00  1.700000e-02  3.446000e-01  1.579715e+00
 672  3.294958e-02  5.379523e-03  5.379523e-03  3.500000e+00  1.700000e-02  3.446000e-01  1.681101e+00
 673  9.952709e-01  2.597201e-02  7.933394e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.729162e-01
 674  1.234846e+00  3.295964e-02  9.838699e-02  4.100000e+00  2.600000e-02  3.447000e-01  2.236068e-01
 675  1.358900e+00  3.722507e-02  1.089295e-01  4.100000e+00  2.600000e-02  3.447000e-01  2.640076e-01
 676  1.462887e+00  4.215656e-02  1.178944e-01  4.100000e+00  2.600000e-02  3.447000e-01  2.998333e-01
 677  1.562516e+00  4.636939e-02  1.271184e-01  4.100000e+00  2.600000e-02  3.447000e-01  3.312099e-01
 678  1.550858e+00  4.640304e-02  1.257862e-01  4.100000e+00  2.600000e-02  3.447000e-01  3.608324e-01
 679  1.576738e+00  4.145584e-02  1.276714e-01  4.100000e+00  2.600000e-02  3.447000e-01  3.933192e-01
 680  1.513985e+00  4.529562e-02  1.243493e-01  4.100000e+00  2.600000e-02  3.447000e-01  4.273172e-01
 681  1.426406e+00  3.977362e-02  1.166447e-01  4.100000e+00  2.600000e-02  3.447000e-01  4.614109e-01
 682  1.468429e+00  3.916078e-02  1.205792e-01  4.100000e+00  2.600000e-02  3.447000e-01  4.994997e-01
 683  1.429335e+00  4.578055e-02  1.189867e-01  4.100000e+00  2.600000e-02  3.447000e-01  5.335729e-01
 684  1.301279e+00  3.634921e-02  1.080221e-01  4.100000e+00  2.600000e-02  3.447000e-01  5.697368e-01
 685  1.114999e+00  3.353563e-02  9.314093e-02  4.100000e+00  2.600000e-02  3.447000e-01  6.119641e-01
 686  1.034267e+00  3.024248e-02  8.693076e-02  4.100000e+00  2.600000e-02  3.447000e-01  6.545991e-01
 687  8.959726e-01  2.880761e-02  7.621431e-02  4.100000e+00  2.600000e-02  3.447000e-01  6.992138e-01
 688  7.450705e-01  2.302184e-02  6.413227e-02  4.100000e+00  2.600000e-02  3.447000e-01  7.474624e-01
 689  6.445568e-01  2.254590e-02  5.644469e-02  4.100000e+00  2.600000e-02  3.447000e-01  7.994998e-01
 690  5.342014e-01  2.119847e-02  4.782374e-02  4.100000e+00  2.600000e-02  3.447000e-01  8.479387e-01
 691  4.203287e-01  1.675549e-02  3.837548e-02  4.100000e+00  2.600000e-02  3.447000e-01  9.008329e-01
 692  3.454127e-01  1.429560e-02  3.168215e-02  4.100000e+00  2.600000e-02  3.447000e-01  9.659193e-01
 693  2.718177e-01  1.376552e-02  2.609286e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.027278e+00
 694  2.370777e-01  1.323124e-02  2.342580e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.084528e+00
 695  1.624569e-01  9.825100e-03  1.645133e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.142454e+00
 696  1.421006e-01  1.011564e-02  1.517346e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.204243e+00
 697  1.048793e-01  7.834357e-03  1.137245e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.263606e+00
 698  9.192146e-02  6.907393e-03  1.036109e-02  4.100000e+00  2.600000e-02  3.447000e-01  1.328345e+00
 699  6.077627e-02  5.018224e-03  7.248546e-03  4.100000e+00  2.600000e-02  3.447000e-01  1.393951e+00
 700  5.179409e-02  4.143527e-03  6.215291e-03  4.100000e+00  2.600000e-02  3.447000e-01  1.479831e+00
 701  3.422015e-02  3.485386e-03  4.435946e-03  4.100000e+00  2.600000e-02  3.447000e-01  1.584266e+00
 702  2.852963e-02  3.020784e-03  3.692069e-03  4.100000e+00  2.600000e-02  3.447000e-01  1.678213e+00
 703  1.605159e+00  3.240712e-02  1.332293e-01  4.500000e+00  4.270000e-02  3.448000e-01  2.647640e-01
 704  1.605051e+00  3.379876e-02  1.346547e-01  4.500000e+00  4.270000e-02  3.448000e-01  3.001666e-01
 705  1.757476e+00  3.746082e-02  1.471249e-01  4.500000e+00  4.270000e-02  3.448000e-01  3.315117e-01
 706  1.764320e+00  3.990339e-02  1.496737e-01  4.500000e+00  4.270000e-02  3.448000e-01  3.601389e-01
 707  1.776859e+00  3.421877e-02  1.505626e-01  4.500000e+00  4.270000e-02  3.448000e-01  3.933192e-01
 708  1.685425e+00  3.700567e-02  1.452024e-01  4.500000e+00  4.270000e-02  3.448000e-01  4.273172e-01
 709  1.679484e+00  3.329821e-02  1.449072e-01  4.500000e+00  4.270000e-02  3.448000e-01  4.611941e-01
 710  1.651639e+00  3.218712e-02  1.446421e-01  4.500000e+00  4.270000e-02  3.448000e-01  4.998000e-01
 711  1.483937e+00  3.658381e-02  1.320430e-01  4.500000e+00  4.270000e-02  3.448000e-01  5.332917e-01
 712  1.416527e+00  2.823717e-02  1.263841e-01  4.500000e+00  4.270000e-02  3.448000e-01  5.692978e-01
 713  1.240775e+00  2.704520e-02  1.129535e-01  4.500000e+00  4.270000e-02  3.448000e-01  6.118823e-01
 714  1.087399e+00  2.423429e-02  1.003431e-01  4.500000e+00  4.270000e-02  3.448000e-01  6.549809e-01
 715  9.446811e-01  2.321153e-02  8.893090e-02  4.500000e+00  4.270000e-02  3.448000e-01  6.991423e-01
 716  8.315508e-01  1.973830e-02  8.014948e-02  4.500000e+00  4.270000e-02  3.448000e-01  7.476630e-01
 717  6.920331e-01  1.900576e-02  6.835684e-02  4.500000e+00  4.270000e-02  3.448000e-01  7.985612e-01
 718  5.504982e-01  1.695406e-02  5.594838e-02  4.500000e+00  4.270000e-02  3.448000e-01  8.477028e-01
 719  4.522607e-01  1.369941e-02  4.668614e-02  4.500000e+00  4.270000e-02  3.448000e-01  9.012769e-01
 720  3.446085e-01  1.118483e-02  3.721849e-02  4.500000e+00  4.270000e-02  3.448000e-01  9.642095e-01
 721  2.453837e-01  9.864672e-03  2.753887e-02  4.500000e+00  4.270000e-02  3.448000e-01  1.027570e+00
 722  2.021645e-01  9.110419e-03  2.364371e-02  4.500000e+00  4.270000e-02  3.448000e-01  1.084574e+00
 723  1.583395e-01  7.550873e-03  1.899159e-02  4.500000e+00  4.270000e-02  3.448000e-01  1.144072e+00
 724  1.264546e-01  6.971832e-03  1.586693e-02  4.500000e+00  4.270000e-02  3.448000e-01  1.202040e+00
 725  9.294313e-02  5.556383e-03  1.212302e-02  4.500000e+00  4.270000e-02  3.448000e-01  1.262814e+00
 726  6.989469e-02  4.517908e-03  9.567334e-03  4.500000e+00  4.270000e-02  3.448000e-01  1.328796e+00
 727  6.195192e-02  4.465003e-03  8.930007e-03  4.500000e+00  4.270000e-02  3.448000e-01  1.395314e+00
 728  4.320712e-02  2.959392e-03  6.510662e-03  4.500000e+00  4.270000e-02  3.448000e-01  1.479696e+00
 729  3.226297e-02  2.846733e-03  5.377162e-03  4.500000e+00  4.270000e-02  3.448000e-01  1.581518e+00
 730  2.249644e-02  2.014607e-03  4.029213e-03  4.500000e+00  4.270000e-02  3.448000e-01  1.678839e+00
 731  1.850914e+00  3.056303e-02  1.542957e-01  4.600000e+00  7.520000e-02  3.449000e-01  2.643861e-01
 732  1.982773e+00  3.440171e-02  1.661351e-01  4.600000e+00  7.520000e-02  3.449000e-01  2.996665e-01
 733  2.007288e+00  3.641654e-02  1.707398e-01  4.600000e+00  7.520000e-02  3.449000e-01  3.316625e-01
 734  2.024701e+00  3.774255e-02  1.736590e-01  4.600000e+00  7.520000e-02  3.449000e-01  3.601389e-01
 735  1.984598e+00  3.224175e-02  1.717463e-01  4.600000e+00  7.520000e-02  3.449000e-01  3.931921e-01
 736  1.918667e+00  3.530607e-02  1.678107e-01  4.600000e+00  7.520000e-02  3.449000e-01  4.274342e-01
 737  1.904745e+00  3.236821e-02  1.687574e-01  4.600000e+00  7.520000e-02  3.449000e-01  4.610857e-01
 738  1.784029e+00  3.028181e-02  1.600039e-01  4.600000e+00  7.520000e-02  3.449000e-01  4.996999e-01
 739  1.668403e+00  3.531632e-02  1.528951e-01  4.600000e+00  7.520000e-02  3.449000e-01  5.334791e-01
 740  1.491223e+00  2.642357e-02  1.383820e-01  4.600000e+00  7.520000e-02  3.449000e-01  5.694734e-01
 741  1.314584e+00  2.544751e-02  1.246683e-01  4.600000e+00  7.520000e-02  3.449000e-01  6.117189e-01
 742  1.197009e+00  2.330645e-02  1.154848e-01  4.600000e+00  7.520000e-02  3.449000e-01  6.546755e-01
 743  1.017850e+00  2.222135e-02  1.011840e-01  4.600000e+00  7.520000e-02  3.449000e-01  6.987847e-01
 744  8.155712e-01  1.777527e-02  8.394707e-02  4.600000e+00  7.520000e-02  3.449000e-01  7.468601e-01
 745  6.770190e-01  1.645810e-02  7.142495e-02  4.600000e+00  7.520000e-02  3.449000e-01  7.989368e-01
 746  5.360702e-01  1.525334e-02  5.881010e-02  4.600000e+00  7.520000e-02  3.449000e-01  8.474078e-01
 747  3.906252e-01  1.135119e-02  4.414353e-02  4.600000e+00  7.520000e-02  3.449000e-01  9.008885e-01
 748  3.025568e-01  9.267854e-03  3.552677e-02  4.600000e+00  7.520000e-02  3.449000e-01  9.654015e-01
 749  2.125618e-01  8.634040e-03  2.651884e-02  4.600000e+00  7.520000e-02  3.449000e-01  1.027862e+00
 750  1.649042e-01  7.594274e-03  2.169793e-02  4.600000e+00  7.520000e-02  3.449000e-01  1.084896e+00
 751  1.266469e-01  6.172320e-03  1.714533e-02  4.600000e+00  7.520000e-02  3.449000e-01  1.143022e+00
 752  9.020290e-02  5.291903e-03  1.298922e-02  4.600000e+00  7.520000e-02  3.449000e-01  1.202705e+00
 753  6.752092e-02  4.299085e-03  1.011549e-02  4.600000e+00  7.520000e-02  3.449000e-01  1.264437e+00
 754  5.442509e-02  3.982323e-03  8.495623e-03  4.600000e+00  7.520000e-02  3.449000e-01  1.327441e+00
 755  4.301317e-02  3.630982e-03  7.261963e-03  4.600000e+00  7.520000e-02  3.449000e-01  1.396531e+00
 756  2.931537e-02  2.368919e-03  5.330067e-03  4.600000e+00  7.520000e-02  3.449000e-01  1.480574e+00
 757  1.859240e-02  1.890752e-03  3.466379e-03  4.600000e+00  7.520000e-02  3.449000e-01  1.575627e+00
 758  1.172683e-02  1.340209e-03  2.680418e-03  4.600000e+00  7.520000e-02  3.449000e-01  1.675261e+00
 759  1.992520e+00  3.836139e-02  1.543967e-01  5.300000e+00  1.326000e-01  3.455000e-01  2.641969e-01
 760  2.124679e+00  4.215656e-02  1.666473e-01  5.300000e+00  1.326000e-01  3.455000e-01  2.998333e-01
 761  2.260180e+00  4.621273e-02  1.786185e-01  5.300000e+00  1.326000e-01  3.455000e-01  3.315117e-01
 762  2.195801e+00  4.815163e-02  1.755949e-01  5.300000e+00  1.326000e-01  3.455000e-01  3.604164e-01
 763  2.170643e+00  4.099711e-02  1.746115e-01  5.300000e+00  1.326000e-01  3.455000e-01  3.934463e-01
 764  2.121728e+00  4.534521e-02  1.723974e-01  5.300000e+00  1.326000e-01  3.455000e-01  4.277850e-01
 765  2.046902e+00  4.120167e-02  1.682171e-01  5.300000e+00  1.326000e-01  3.455000e-01  4.608687e-01
 766  1.880194e+00  3.746999e-02  1.564747e-01  5.300000e+00  1.326000e-01  3.455000e-01  4.995998e-01
 767  1.735270e+00  4.386739e-02  1.476122e-01  5.300000e+00  1.326000e-01  3.455000e-01  5.336666e-01
 768  1.590653e+00  3.371283e-02  1.365597e-01  5.300000e+00  1.326000e-01  3.455000e-01  5.694734e-01
 769  1.380222e+00  3.315959e-02  1.218707e-01  5.300000e+00  1.326000e-01  3.455000e-01  6.118006e-01
 770  1.150792e+00  2.815433e-02  1.034508e-01  5.300000e+00  1.326000e-01  3.455000e-01  6.547519e-01
 771  9.811369e-01  2.712950e-02  9.075796e-02  5.300000e+00  1.326000e-01  3.455000e-01  6.992138e-01
 772  8.017016e-01  2.268826e-02  7.642361e-02  5.300000e+00  1.326000e-01  3.455000e-01  7.463243e-01
 773  6.238098e-01  2.077236e-02  6.135835e-02  5.300000e+00  1.326000e-01  3.455000e-01  7.989368e-01
 774  4.848513e-01  1.916341e-02  4.985879e-02  5.300000e+00  1.326000e-01  3.455000e-01  8.479387e-01
 775  3.339104e-01  1.405559e-02  3.567958e-02  5.300000e+00  1.326000e-01  3.455000e-01  9.009994e-01
 776  2.429677e-01  1.099140e-02  2.718925e-02  5.300000e+00  1.326000e-01  3.455000e-01  9.641577e-01
 777  1.777070e-01  1.028397e-02  2.118497e-02  5.300000e+00  1.326000e-01  3.455000e-01  1.028397e+00
 778  1.190609e-01  9.108482e-03  1.561454e-02  5.300000e+00  1.326000e-01  3.455000e-01  1.084343e+00
 779  8.337354e-02  6.852620e-03  1.119261e-02  5.300000e+00  1.326000e-01  3.455000e-01  1.142103e+00
 780  6.399277e-02  6.254932e-03  9.141824e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.202872e+00
 781  3.659405e-02  4.542709e-03  5.804573e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.261864e+00
 782  2.647565e-02  3.706591e-03  4.500860e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.323782e+00
 783  2.146464e-02  3.345139e-03  3.902662e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.393808e+00
 784  1.420703e-02  2.367838e-03  2.663818e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.479899e+00
 785  1.047031e-02  2.220975e-03  2.220975e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.586411e+00
 786  4.986321e-03  1.662107e-03  1.329686e-03  5.300000e+00  1.326000e-01  3.455000e-01  1.662107e+00
 787  1.013358e+00  8.887891e-02  8.912099e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.729162e-01
 788  1.269436e+00  1.091490e-01  1.105757e-01  1.800000e+00  7.400000e-03  3.448000e-01  2.229350e-01
 789  1.279112e+00  1.026690e-01  1.086740e-01  1.800000e+00  7.400000e-03  3.448000e-01  2.657066e-01
 790  1.390472e+00  1.287941e-01  1.274118e-01  1.800000e+00  7.400000e-03  3.448000e-01  3.004996e-01
 791  1.305927e+00  1.360909e-01  1.282459e-01  1.800000e+00  7.400000e-03  3.448000e-01  3.324154e-01
 792  1.337328e+00  1.450800e-01  1.352160e-01  1.800000e+00  7.400000e-03  3.448000e-01  3.600000e-01
 793  1.569351e+00  1.294756e-01  1.361577e-01  1.800000e+00  7.400000e-03  3.448000e-01  3.930649e-01
 794  1.403266e+00  1.299400e-01  1.270334e-01  1.800000e+00  7.400000e-03  3.448000e-01  4.274342e-01
 795  1.220391e+00  1.086984e-01  1.086062e-01  1.800000e+00  7.400000e-03  3.448000e-01  4.609772e-01
 796  1.139784e+00  1.063652e-01  1.043696e-01  1.800000e+00  7.400000e-03  3.448000e-01  4.988988e-01
 797  1.108853e+00  1.258675e-01  1.122862e-01  1.800000e+00  7.400000e-03  3.448000e-01  5.346962e-01
 798  9.537682e-01  8.651992e-02  8.481229e-02  1.800000e+00  7.400000e-03  3.448000e-01  5.692100e-01
 799  8.200318e-01  8.347190e-02  7.735226e-02  1.800000e+00  7.400000e-03  3.448000e-01  6.119641e-01
 800  9.682149e-01  1.004454e-01  9.191083e-02  1.800000e+00  7.400000e-03  3.448000e-01  6.565059e-01
 801  7.041845e-01  7.316020e-02  6.742489e-02  1.800000e+00  7.400000e-03  3.448000e-01  6.994283e-01
 802  6.382757e-01  6.382757e-02  5.964216e-02  1.800000e+00  7.400000e-03  3.448000e-01  7.473955e-01
 803  5.488067e-01  6.269797e-02  5.488067e-02  1.800000e+00  7.400000e-03  3.448000e-01  7.976841e-01
 804  4.128157e-01  5.166569e-02  4.384786e-02  1.800000e+00  7.400000e-03  3.448000e-01  8.497647e-01
 805  3.909336e-01  4.701329e-02  4.032294e-02  1.800000e+00  7.400000e-03  3.448000e-01  9.041018e-01
 806  2.992745e-01  4.049462e-02  3.335986e-02  1.800000e+00  7.400000e-03  3.448000e-01  9.641577e-01
 807  2.154379e-01  3.374576e-02  2.674969e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.028834e+00
 808  2.223090e-01  3.824671e-02  2.977158e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.086554e+00
 809  1.827103e-01  3.663307e-02  2.775922e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.137673e+00
 810  1.686671e-01  3.195545e-02  2.426692e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.201333e+00
 811  1.095271e-01  2.256462e-02  1.698685e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.267675e+00
 812  8.189165e-02  1.769916e-02  1.320833e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.320833e+00
 813  5.128816e-02  1.449448e-02  1.059212e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.393700e+00
 814  4.933413e-02  1.129335e-02  8.321419e-03  1.800000e+00  7.400000e-03  3.448000e-01  1.485968e+00
 815  2.340787e-02  7.275420e-03  5.377485e-03  1.800000e+00  7.400000e-03  3.448000e-01  1.581613e+00
 816  4.769002e-02  1.376965e-02  1.007536e-02  1.800000e+00  7.400000e-03  3.448000e-01  1.679226e+00
 817  9.723375e-01  2.485825e-02  7.157106e-02  2.100000e+00  1.060000e-02  3.446000e-01  1.726268e-01
 818  1.174682e+00  3.270328e-02  8.770020e-02  2.100000e+00  1.060000e-02  3.446000e-01  2.233831e-01
 819  1.330285e+00  3.770146e-02  1.003081e-01  2.100000e+00  1.060000e-02  3.446000e-01  2.643861e-01
 820  1.459050e+00  4.148303e-02  1.099210e-01  2.100000e+00  1.060000e-02  3.446000e-01  3.001666e-01
 821  1.435711e+00  4.309652e-02  1.089347e-01  2.100000e+00  1.060000e-02  3.446000e-01  3.315117e-01
 822  1.452875e+00  4.674591e-02  1.121758e-01  2.100000e+00  1.060000e-02  3.446000e-01  3.606938e-01
 823  1.468109e+00  3.866138e-02  1.101574e-01  2.100000e+00  1.060000e-02  3.446000e-01  3.937004e-01
