   1  1.732108e+00  2.168986e-02  9.245023e-02  1.110000e+00  5.200000e-03  2.250000e-01  1.118034e-01
   2  2.946199e+00  3.485685e-02  1.379750e-01  1.110000e+00  5.200000e-03  2.250000e-01  1.936492e-01
   3  3.323897e+00  4.300000e-02  1.646000e-01  1.110000e+00  5.200000e-03  2.250000e-01  2.500000e-01
   4  3.133914e+00  4.732864e-02  1.731932e-01  1.110000e+00  5.200000e-03  2.250000e-01  2.958040e-01
   5  3.371310e+00  5.031153e-02  1.752518e-01  1.110000e+00  5.200000e-03  2.250000e-01  3.354102e-01
   6  3.311493e+00  5.117177e-02  1.661970e-01  1.110000e+00  5.200000e-03  2.250000e-01  3.708099e-01
   7  2.911376e+00  5.240468e-02  1.625754e-01  1.110000e+00  5.200000e-03  2.250000e-01  4.031129e-01
   8  3.031083e+00  5.282755e-02  1.548020e-01  1.110000e+00  5.200000e-03  2.250000e-01  4.330127e-01
   9  2.745009e+00  5.162945e-02  1.442859e-01  1.110000e+00  5.200000e-03  2.250000e-01  4.609772e-01
  10  2.648378e+00  5.165801e-02  1.358703e-01  1.110000e+00  5.200000e-03  2.250000e-01  4.873397e-01
  11  2.567304e+00  5.021006e-02  1.243980e-01  1.110000e+00  5.200000e-03  2.250000e-01  5.123475e-01
  12  2.467266e+00  5.040188e-02  1.199458e-01  1.110000e+00  5.200000e-03  2.250000e-01  5.361903e-01
  13  2.300759e+00  4.919350e-02  1.118593e-01  1.110000e+00  5.200000e-03  2.250000e-01  5.590170e-01
  14  2.082951e+00  4.879959e-02  1.041058e-01  1.110000e+00  5.200000e-03  2.250000e-01  5.809475e-01
  15  2.041937e+00  4.816638e-02  9.645317e-02  1.110000e+00  5.200000e-03  2.250000e-01  6.020797e-01
  16  1.653269e+00  4.730962e-02  9.206701e-02  1.110000e+00  5.200000e-03  2.250000e-01  6.224950e-01
  17  1.521150e+00  4.495831e-02  8.400782e-02  1.110000e+00  5.200000e-03  2.250000e-01  6.422616e-01
  18  1.639889e+00  4.497777e-02  7.818195e-02  1.110000e+00  5.200000e-03  2.250000e-01  6.614378e-01
  19  1.441377e+00  4.352471e-02  7.235982e-02  1.110000e+00  5.200000e-03  2.250000e-01  6.800735e-01
  20  1.487371e+00  4.328914e-02  7.037977e-02  1.110000e+00  5.200000e-03  2.250000e-01  6.982120e-01
  21  1.339827e+00  4.152168e-02  6.392907e-02  1.110000e+00  5.200000e-03  2.250000e-01  7.158911e-01
  22  1.266206e+00  4.105606e-02  6.151077e-02  1.110000e+00  5.200000e-03  2.250000e-01  7.331439e-01
  23  1.125814e+00  3.750000e-02  5.212500e-02  1.110000e+00  5.200000e-03  2.250000e-01  7.500000e-01
  24  1.022216e+00  3.832427e-02  5.204436e-02  1.110000e+00  5.200000e-03  2.250000e-01  7.664855e-01
  25  8.857714e-01  3.756594e-02  4.727048e-02  1.110000e+00  5.200000e-03  2.250000e-01  7.826238e-01
  26  1.021966e+00  3.672805e-02  4.614960e-02  1.110000e+00  5.200000e-03  2.250000e-01  7.984360e-01
  27  8.014266e-01  3.581341e-02  4.289469e-02  1.110000e+00  5.200000e-03  2.250000e-01  8.139410e-01
  28  8.706117e-01  3.482456e-02  4.112615e-02  1.110000e+00  5.200000e-03  2.250000e-01  8.291562e-01
  29  7.374101e-01  3.376389e-02  3.570531e-02  1.110000e+00  5.200000e-03  2.250000e-01  8.440972e-01
  30  7.679306e-01  3.435113e-02  3.692746e-02  1.110000e+00  5.200000e-03  2.250000e-01  8.587782e-01
  31  6.902975e-01  3.318207e-02  3.335672e-02  1.110000e+00  5.200000e-03  2.250000e-01  8.732125e-01
  32  6.357558e-01  3.372165e-02  3.318921e-02  1.110000e+00  5.200000e-03  2.250000e-01  8.874120e-01
