# Dataset name: E537_Q_5.0_5.5	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	3.535584e-01	8.923844e+00	2.140000e+01	2.571413e-02	5.502823e-01	
1	8.535534e-01	4.109540e+00	1.440000e+01	2.562888e-02	3.690558e-01	
2	1.112372e+00	2.099077e+00	5.230000e+00	2.558188e-02	1.337932e-01	
3	1.319479e+00	1.045463e+00	4.170000e+00	2.584636e-02	1.077793e-01	
4	1.497676e+00	4.854956e-01	3.300000e+00	2.785431e-02	9.191923e-02	
5	1.656595e+00	1.869252e-01	2.470000e+00	4.063018e-02	1.003565e-01	
6	1.801440e+00	2.866352e-02	1.950000e+00	2.113313e-01	4.120960e-01	
7	1.935414e+00	-5.549812e-02	1.130000e+00	-1.091244e-01	-1.233105e-01	
8	2.060660e+00	-1.002217e-01	8.740000e-01	-6.168107e-02	-5.390925e-02	
9	2.178694e+00	-1.231111e-01	4.050000e-01	-5.025856e-02	-2.035472e-02	
10	2.290638e+00	-1.350436e-01	1.080000e+00	-4.499560e-02	-4.859525e-02	
11	2.397349e+00	-1.403376e-01	7.210000e-01	-4.203111e-02	-3.030443e-02	
