# Dataset name: E615_Q_6.75_7.65	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.250000e-01	2.417315e+00	1.766000e+00	2.812400e-02	4.966699e-02	
1	3.750000e-01	2.085009e+00	4.535000e+00	2.813582e-02	1.275959e-01	
2	6.250000e-01	1.551275e+00	7.258000e+00	2.815035e-02	2.043153e-01	
3	8.750000e-01	9.968335e-01	7.120000e+00	2.821259e-02	2.008736e-01	
4	1.125000e+00	5.539572e-01	5.846000e+00	2.846842e-02	1.664264e-01	
5	1.375000e+00	2.663825e-01	5.940000e+00	2.958587e-02	1.757401e-01	
6	1.625000e+00	1.103254e-01	4.157000e+00	3.515517e-02	1.461400e-01	
7	1.875000e+00	3.789148e-02	2.938000e+00	6.286406e-02	1.846946e-01	
8	2.125000e+00	7.282409e-03	1.914000e+00	2.593092e-01	4.963179e-01	
9	2.375000e+00	-5.595655e-03	1.054000e+00	-2.895707e-01	-3.052075e-01	
10	2.625000e+00	-1.199805e-02	6.668000e-01	-1.161967e-01	-7.747999e-02	
11	2.875000e+00	-1.603216e-02	3.900000e-01	-7.448908e-02	-2.905074e-02	
12	3.125000e+00	-1.893080e-02	1.311000e-01	-5.422748e-02	-7.109223e-03	
13	3.375000e+00	-2.097136e-02	1.904000e-01	-4.261779e-02	-8.114427e-03	
14	3.875000e+00	-2.270756e-02	9.390000e-02	-3.175747e-02	-2.982026e-03	
