# Dataset name: E605_Q_8_9	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.000000e-01	4.354188e-01	3.330000e-01	7.505644e-02	2.499379e-02	
1	3.000000e-01	4.155052e-01	4.390000e-01	7.487817e-02	3.287152e-02	
2	5.000000e-01	3.783223e-01	3.680000e-01	7.446711e-02	2.740390e-02	
3	7.000000e-01	3.293048e-01	3.700000e-01	7.380855e-02	2.730916e-02	
4	9.000000e-01	2.740277e-01	2.590000e-01	7.282082e-02	1.886059e-02	
5	1.100000e+00	2.188253e-01	2.240000e-01	7.140722e-02	1.599522e-02	
6	1.300000e+00	1.685530e-01	1.800000e-01	6.946998e-02	1.250460e-02	
7	1.500000e+00	1.255398e-01	1.310000e-01	6.682544e-02	8.754133e-03	
8	1.700000e+00	9.116036e-02	8.750000e-02	6.333502e-02	5.541814e-03	
9	1.900000e+00	6.511295e-02	7.130000e-02	5.893196e-02	4.201849e-03	
10	2.100000e+00	4.616133e-02	4.820000e-02	5.372224e-02	2.589412e-03	
11	2.300000e+00	3.268195e-02	2.720000e-02	4.807795e-02	1.307720e-03	
12	2.500000e+00	2.329256e-02	2.170000e-02	4.297314e-02	9.325171e-04	
13	2.700000e+00	1.663039e-02	1.840000e-02	3.975693e-02	7.315274e-04	
