# Dataset name: E288_200_Q_7_8	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.000000e-01	6.837110e-02	9.450000e-02	1.032069e-01	9.753054e-03	
1	3.000000e-01	6.424826e-02	9.010000e-02	1.026747e-01	9.250993e-03	
2	5.000000e-01	5.670046e-02	7.020000e-02	1.014648e-01	7.122831e-03	
3	7.000000e-01	4.699503e-02	5.220000e-02	9.941844e-02	5.189642e-03	
4	9.000000e-01	3.658313e-02	4.110000e-02	9.617528e-02	3.952804e-03	
5	1.100000e+00	2.671030e-02	2.970000e-02	9.116976e-02	2.707742e-03	
6	1.300000e+00	1.825861e-02	1.640000e-02	8.366095e-02	1.372040e-03	
7	1.500000e+00	1.164479e-02	9.500000e-03	7.245507e-02	6.883232e-04	
8	1.700000e+00	6.852555e-03	6.900000e-03	5.935017e-02	4.095162e-04	
9	1.900000e+00	3.624396e-03	3.700000e-03	7.218692e-02	2.670916e-04	
10	2.100000e+00	1.578866e-03	3.200000e-03	1.969048e-01	6.300952e-04	
11	2.300000e+00	3.546144e-04	1.600000e-03	1.007794e+00	1.612471e-03	
12	3.100000e+00	-1.121123e-03	1.100000e-03	-2.595605e-01	-2.855165e-04	
