# Dataset name: E605_Q_11.5_13.5	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.000000e-01	2.825434e-02	5.080000e-02	1.055313e-01	5.360989e-03	
1	3.000000e-01	2.702141e-02	6.790000e-02	1.051718e-01	7.141165e-03	
2	5.000000e-01	2.472020e-02	6.460000e-02	1.043418e-01	6.740479e-03	
3	7.000000e-01	2.166784e-02	4.920000e-02	1.030532e-01	5.070220e-03	
4	9.000000e-01	1.820435e-02	4.170000e-02	1.011221e-01	4.216791e-03	
5	1.100000e+00	1.471119e-02	3.230000e-02	9.839821e-02	3.178262e-03	
6	1.300000e+00	1.149146e-02	2.470000e-02	9.476549e-02	2.340708e-03	
7	1.500000e+00	8.701352e-03	1.940000e-02	8.992530e-02	1.744551e-03	
8	1.700000e+00	6.434772e-03	1.370000e-02	8.377402e-02	1.147704e-03	
9	1.900000e+00	4.686607e-03	8.660000e-03	7.641815e-02	6.617812e-04	
10	2.100000e+00	3.388551e-03	6.790000e-03	6.843699e-02	4.646872e-04	
11	2.300000e+00	2.446883e-03	4.400000e-03	6.124988e-02	2.694995e-04	
12	2.500000e+00	1.775894e-03	3.340000e-03	5.745820e-02	1.919104e-04	
13	2.700000e+00	1.291059e-03	2.620000e-03	5.996186e-02	1.571001e-04	
14	2.900000e+00	9.295083e-04	1.650000e-03	7.116090e-02	1.174155e-04	
15	3.100000e+00	6.509862e-04	1.200000e-03	9.403261e-02	1.128391e-04	
16	3.300000e+00	4.300964e-04	1.110000e-03	1.366893e-01	1.517251e-04	
17	3.500000e+00	2.474105e-04	6.540000e-04	2.324807e-01	1.520424e-04	
