# Dataset name: E288_400_Q_13_14	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.000000e-01	5.313910e-04	8.700000e-04	3.774128e-01	3.283492e-04	
1	3.000000e-01	5.137448e-04	5.700000e-04	3.669587e-01	2.091665e-04	
2	5.000000e-01	4.816761e-04	6.200000e-04	3.449168e-01	2.138484e-04	
3	7.000000e-01	4.384146e-04	8.500000e-04	3.128648e-01	2.659350e-04	
4	9.000000e-01	3.889602e-04	3.800000e-04	2.715799e-01	1.032004e-04	
5	1.100000e+00	3.382626e-04	3.500000e-04	2.227227e-01	7.795294e-05	
6	1.300000e+00	2.896588e-04	2.900000e-04	1.718070e-01	4.982402e-05	
7	1.500000e+00	2.457364e-04	1.900000e-04	1.280567e-01	2.433077e-05	
8	1.700000e+00	2.073153e-04	9.000000e-05	1.079581e-01	9.716228e-06	
9	1.900000e+00	1.744403e-04	1.100000e-04	1.208450e-01	1.329295e-05	
10	2.300000e+00	1.221999e-04	5.700000e-05	1.865872e-01	1.063547e-05	
11	2.500000e+00	1.010770e-04	3.000000e-05	2.192114e-01	6.576343e-06	
