# Dataset name: E772_Q_13_14	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.250000e-01	1.304085e-02	2.280000e-02	9.844070e-02	2.244448e-03	
1	3.750000e-01	1.217592e-02	6.690000e-03	9.774178e-02	6.538925e-04	
2	6.250000e-01	1.060768e-02	4.490000e-03	9.625484e-02	4.321842e-04	
3	8.750000e-01	8.660897e-03	9.910000e-03	9.378922e-02	9.294512e-04	
4	1.125000e+00	6.655494e-03	6.560000e-03	9.004806e-02	5.907153e-04	
5	1.375000e+00	4.843664e-03	5.400000e-03	8.466751e-02	4.572045e-04	
6	1.625000e+00	3.376677e-03	9.310000e-04	7.736684e-02	7.202853e-05	
7	1.875000e+00	2.291428e-03	0.000000e+00	6.857322e-02	0.000000e+00	
8	2.125000e+00	1.532845e-03	0.000000e+00	6.013351e-02	0.000000e+00	
9	2.375000e+00	1.025965e-03	0.000000e+00	5.672566e-02	0.000000e+00	
10	2.625000e+00	6.891751e-04	0.000000e+00	6.392434e-02	0.000000e+00	
