# Dataset name: E615_Q_11.70_13.05	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.250000e-01	1.995770e-02	5.380000e-02	2.837287e-01	1.526460e-02	
1	3.750000e-01	1.689950e-02	2.471000e-01	2.848534e-01	7.038728e-02	
2	6.250000e-01	1.211877e-02	5.225000e-01	2.872973e-01	1.501129e-01	
3	8.750000e-01	7.351322e-03	3.344000e-01	2.928519e-01	9.792967e-02	
4	1.125000e+00	3.756143e-03	2.102000e-01	3.060101e-01	6.432332e-02	
5	1.375000e+00	1.592423e-03	2.091000e-01	3.407436e-01	7.124950e-02	
6	1.625000e+00	5.192569e-04	1.169000e-01	4.642619e-01	5.427222e-02	
7	1.875000e+00	7.028433e-05	9.350000e-02	1.654631e+00	1.547080e-01	
8	2.125000e+00	-9.912459e-05	1.659000e-01	-6.954013e-01	-1.153671e-01	
9	2.375000e+00	-1.641761e-04	6.130000e-02	-2.993652e-01	-1.835109e-02	
10	2.625000e+00	-1.949028e-04	3.010000e-02	-2.039655e-01	-6.139361e-03	
