# Dataset name: E288_200_Q_4_5	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.000000e-01	4.354530e+00	6.290000e+00	7.817055e-02	4.916927e-01	
1	3.000000e-01	4.071932e+00	5.880000e+00	7.794754e-02	4.583315e-01	
2	5.000000e-01	3.559543e+00	4.750000e+00	7.744916e-02	3.678835e-01	
3	7.000000e-01	2.908658e+00	3.690000e+00	7.658875e-02	2.826125e-01	
4	9.000000e-01	2.219974e+00	2.930000e+00	7.520030e-02	2.203369e-01	
5	1.100000e+00	1.580867e+00	1.680000e+00	7.294808e-02	1.225528e-01	
6	1.300000e+00	1.048001e+00	1.260000e+00	6.926706e-02	8.727649e-02	
7	1.500000e+00	6.427118e-01	6.780000e-01	6.303156e-02	4.273540e-02	
8	1.700000e+00	3.596167e-01	5.980000e-01	5.212566e-02	3.117115e-02	
9	1.900000e+00	1.766566e-01	5.900000e-02	3.600608e-02	2.124359e-03	
10	2.100000e+00	6.647372e-02	1.760000e-01	8.627425e-02	1.518427e-02	
11	2.300000e+00	4.026046e-03	-3.300000e-02	2.133923e+00	-7.041945e-02	
12	2.500000e+00	-2.954395e-02	1.050000e-01	-3.341805e-01	-3.508896e-02	
13	2.700000e+00	-4.704822e-02	-7.300000e-02	-2.135133e-01	1.558647e-02	
