# Dataset name: E288_400_Q_11_12	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.000000e-01	7.618223e-03	9.930000e-03	1.945359e-01	1.931742e-03	
1	3.000000e-01	7.252560e-03	6.990000e-03	1.930049e-01	1.349105e-03	
2	5.000000e-01	6.575377e-03	7.530000e-03	1.892767e-01	1.425253e-03	
3	7.000000e-01	5.685823e-03	5.090000e-03	1.834641e-01	9.338323e-04	
4	9.000000e-01	4.698037e-03	3.770000e-03	1.748146e-01	6.590509e-04	
5	1.100000e+00	3.721496e-03	3.340000e-03	1.626153e-01	5.431353e-04	
6	1.300000e+00	2.840546e-03	2.890000e-03	1.462975e-01	4.227999e-04	
7	1.500000e+00	2.101909e-03	2.310000e-03	1.253356e-01	2.895252e-04	
8	1.700000e+00	1.520027e-03	1.200000e-03	1.013418e-01	1.216102e-04	
9	1.900000e+00	1.085345e-03	9.100000e-04	8.241138e-02	7.499436e-05	
10	2.100000e+00	7.711055e-04	5.200000e-04	8.800101e-02	4.576052e-05	
11	2.300000e+00	5.487034e-04	3.200000e-04	1.269146e-01	4.061266e-05	
12	2.500000e+00	3.903857e-04	3.100000e-04	1.876829e-01	5.818170e-05	
13	2.700000e+00	2.752731e-04	1.600000e-04	2.658133e-01	4.253012e-05	
14	2.900000e+00	1.875905e-04	2.100000e-04	3.729174e-01	7.831266e-05	
15	3.100000e+00	1.186011e-04	5.000000e-05	5.472627e-01	2.736314e-05	
16	3.300000e+00	6.247853e-05	4.900000e-05	9.453528e-01	4.632229e-05	
17	3.500000e+00	1.590211e-05	4.600000e-05	3.346555e+00	1.539415e-04	
