# Dataset name: E615_Q_4.50_4.95	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.250000e-01	2.263145e+01	1.539000e+01	3.489006e-02	5.369580e-01	
1	3.750000e-01	1.955810e+01	4.008000e+01	3.462369e-02	1.387717e+00	
2	6.250000e-01	1.459273e+01	5.001000e+01	3.400040e-02	1.700360e+00	
3	8.750000e-01	9.396055e+00	5.094000e+01	3.268709e-02	1.665080e+00	
4	1.125000e+00	5.204697e+00	4.561000e+01	2.988485e-02	1.363048e+00	
5	1.375000e+00	2.453369e+00	4.006000e+01	2.342126e-02	9.382557e-01	
6	1.625000e+00	9.470248e-01	2.727000e+01	7.629525e-03	2.080571e-01	
7	1.875000e+00	2.476914e-01	1.890000e+01	7.335475e-02	1.386405e+00	
8	2.125000e+00	-3.706388e-02	1.245000e+01	-6.738122e-01	-8.388962e+00	
9	2.375000e+00	-1.428868e-01	7.207000e+00	-1.778176e-01	-1.281531e+00	
10	2.625000e+00	-1.825611e-01	4.876000e+00	-1.290326e-01	-6.291628e-01	
11	2.875000e+00	-1.993052e-01	2.967000e+00	-1.056413e-01	-3.134378e-01	
12	3.125000e+00	-2.066323e-01	1.301000e+00	-8.935715e-02	-1.162537e-01	
13	3.375000e+00	0.000000e+00	9.393000e-01	nan	nan	
14	3.625000e+00	0.000000e+00	2.236000e-01	nan	nan	
15	3.875000e+00	0.000000e+00	3.925000e-01	nan	nan	
16	4.125000e+00	0.000000e+00	1.889000e-01	nan	nan	
17	4.375000e+00	0.000000e+00	2.467000e-01	nan	nan	
