# Dataset name: E615_Q_5.40_5.85	
#	  qT [GeV]   	   pred.     	    exp.     	  hes.err(%) 	  hes.err(%) * exp 	
0	1.250000e-01	9.852920e+00	5.606000e+00	2.385656e-02	1.337399e-01	
1	3.750000e-01	8.523322e+00	1.395000e+01	2.366823e-02	3.301718e-01	
2	6.250000e-01	6.374937e+00	2.210000e+01	2.322716e-02	5.133203e-01	
3	8.750000e-01	4.123846e+00	2.498000e+01	2.230887e-02	5.572756e-01	
4	1.125000e+00	2.304536e+00	2.211000e+01	2.039598e-02	4.509551e-01	
5	1.375000e+00	1.106313e+00	1.757000e+01	1.625001e-02	2.855126e-01	
6	1.625000e+00	4.467498e-01	1.346000e+01	9.255162e-03	1.245745e-01	
7	1.875000e+00	1.371611e-01	8.896000e+00	4.298063e-02	3.823557e-01	
8	2.125000e+00	7.737592e-03	5.966000e+00	9.879622e-01	5.894182e+00	
9	2.375000e+00	-4.334646e-02	4.539000e+00	-1.779419e-01	-8.076785e-01	
10	2.625000e+00	-6.538307e-02	2.300000e+00	-1.092357e-01	-2.512421e-01	
11	2.875000e+00	-7.690348e-02	1.640000e+00	-8.302767e-02	-1.361654e-01	
12	3.125000e+00	-8.398958e-02	2.813000e-01	-6.675620e-02	-1.877852e-02	
13	3.375000e+00	-8.796397e-02	4.261000e-01	-5.520773e-02	-2.352402e-02	
14	3.625000e+00	-8.910738e-02	3.733000e-01	-4.662789e-02	-1.740619e-02	
