2.344745e+00  1.466960e-02
2.374675e+00  1.475581e-02
2.404605e+00  1.483986e-02
2.434535e+00  1.492180e-02
2.464464e+00  1.500164e-02
2.494394e+00  1.507943e-02
2.524324e+00  1.515526e-02
2.554254e+00  1.522977e-02
2.584184e+00  1.530241e-02
2.614114e+00  1.537311e-02
2.644044e+00  1.544196e-02
2.673974e+00  1.550901e-02
2.703904e+00  1.557425e-02
2.733834e+00  1.563672e-02
2.763764e+00  1.569727e-02
2.793694e+00  1.575614e-02
2.823624e+00  1.581327e-02
2.853554e+00  1.586868e-02
2.883483e+00  1.592238e-02
2.913413e+00  1.597437e-02
2.943343e+00  1.602472e-02
2.973273e+00  1.607347e-02
3.003203e+00  1.611678e-02
3.033133e+00  1.616257e-02
3.063063e+00  1.620696e-02
3.092993e+00  1.624983e-02
3.122923e+00  1.629124e-02
3.152853e+00  1.633105e-02
3.182783e+00  1.636902e-02
3.212713e+00  1.640556e-02
3.242643e+00  1.644070e-02
3.272573e+00  1.647444e-02
3.302503e+00  1.650683e-02
3.332432e+00  1.653774e-02
3.362362e+00  1.656730e-02
3.392292e+00  1.659558e-02
3.422222e+00  1.662249e-02
3.452152e+00  1.664814e-02
3.482082e+00  1.667257e-02
3.512012e+00  1.669577e-02
3.541942e+00  1.671778e-02
3.571872e+00  1.673917e-02
3.601802e+00  1.675961e-02
3.631732e+00  1.677866e-02
3.661662e+00  1.679630e-02
3.691592e+00  1.681284e-02
3.721522e+00  1.682831e-02
3.751451e+00  1.684278e-02
3.781381e+00  1.685619e-02
3.811311e+00  1.686857e-02
3.841241e+00  1.687996e-02
3.871171e+00  1.689036e-02
3.901101e+00  1.689982e-02
3.931031e+00  1.691150e-02
3.960961e+00  1.691925e-02
3.990891e+00  1.692599e-02
4.020821e+00  1.693194e-02
4.050751e+00  1.693706e-02
4.080681e+00  1.694133e-02
4.110611e+00  1.694476e-02
4.140541e+00  1.694737e-02
4.170470e+00  1.694917e-02
4.200400e+00  1.695017e-02
4.230330e+00  1.695040e-02
4.260260e+00  1.694986e-02
4.290190e+00  1.694857e-02
4.320120e+00  1.694654e-02
4.350050e+00  1.694385e-02
4.379980e+00  1.694046e-02
4.409910e+00  1.693638e-02
4.439840e+00  1.693164e-02
4.469770e+00  1.692626e-02
4.499700e+00  1.691896e-02
4.529630e+00  1.691229e-02
4.559560e+00  1.690501e-02
4.589489e+00  1.689711e-02
4.619419e+00  1.688862e-02
4.649349e+00  1.687956e-02
4.679279e+00  1.686965e-02
4.709209e+00  1.685877e-02
4.739139e+00  1.684748e-02
4.769069e+00  1.683594e-02
4.798999e+00  1.682396e-02
4.828929e+00  1.681144e-02
4.858859e+00  1.679842e-02
4.888789e+00  1.678490e-02
4.918719e+00  1.677095e-02
4.948649e+00  1.675653e-02
4.978579e+00  1.674170e-02
5.008509e+00  1.672643e-02
5.038438e+00  1.671072e-02
5.068368e+00  1.669458e-02
5.098298e+00  1.667801e-02
5.128228e+00  1.666104e-02
5.158158e+00  1.664366e-02
5.188088e+00  1.662589e-02
5.218018e+00  1.660773e-02
5.247948e+00  1.658907e-02
5.277878e+00  1.656983e-02
5.307808e+00  1.655026e-02
5.337738e+00  1.653034e-02
5.367668e+00  1.651006e-02
5.397598e+00  1.648943e-02
5.427528e+00  1.646859e-02
5.457457e+00  1.644753e-02
5.487387e+00  1.642620e-02
5.517317e+00  1.640455e-02
5.547247e+00  1.638260e-02
5.577177e+00  1.636036e-02
5.607107e+00  1.633782e-02
5.637037e+00  1.631499e-02
5.666967e+00  1.629190e-02
5.696897e+00  1.626861e-02
5.726827e+00  1.624506e-02
5.756757e+00  1.622127e-02
5.786687e+00  1.619722e-02
5.816617e+00  1.617293e-02
5.846547e+00  1.614839e-02
5.876476e+00  1.612338e-02
5.906406e+00  1.610127e-02
5.936336e+00  1.607595e-02
5.966266e+00  1.605042e-02
5.996196e+00  1.602467e-02
6.026126e+00  1.599871e-02
6.056056e+00  1.597256e-02
6.085986e+00  1.594621e-02
6.115916e+00  1.591973e-02
6.145846e+00  1.589332e-02
6.175776e+00  1.586678e-02
6.205706e+00  1.584009e-02
6.235636e+00  1.581320e-02
6.265566e+00  1.578608e-02
6.295495e+00  1.575881e-02
6.325425e+00  1.573139e-02
6.355355e+00  1.570382e-02
6.385285e+00  1.567610e-02
6.415215e+00  1.564828e-02
6.445145e+00  1.562035e-02
6.475075e+00  1.559229e-02
6.505005e+00  1.556400e-02
6.534935e+00  1.553557e-02
6.564865e+00  1.550702e-02
6.594795e+00  1.547834e-02
6.624725e+00  1.544955e-02
6.654655e+00  1.542065e-02
6.684585e+00  1.539165e-02
6.714515e+00  1.536255e-02
6.744444e+00  1.533335e-02
6.774374e+00  1.530405e-02
6.804304e+00  1.527465e-02
6.834234e+00  1.524515e-02
6.864164e+00  1.521556e-02
6.894094e+00  1.518606e-02
6.924024e+00  1.515658e-02
6.953954e+00  1.512706e-02
6.983884e+00  1.509751e-02
7.013814e+00  1.506791e-02
7.043744e+00  1.503825e-02
7.073674e+00  1.500853e-02
7.103604e+00  1.497876e-02
7.133534e+00  1.494887e-02
7.163463e+00  1.491889e-02
7.193393e+00  1.488877e-02
7.223323e+00  1.485860e-02
7.253253e+00  1.482838e-02
7.283183e+00  1.479811e-02
7.313113e+00  1.476476e-02
7.343043e+00  1.473433e-02
7.372973e+00  1.470386e-02
7.402903e+00  1.467335e-02
7.432833e+00  1.464283e-02
7.462763e+00  1.461234e-02
7.492693e+00  1.458183e-02
7.522623e+00  1.455130e-02
7.552553e+00  1.452074e-02
7.582482e+00  1.449016e-02
7.612412e+00  1.445954e-02
7.642342e+00  1.442890e-02
7.672272e+00  1.439826e-02
7.702202e+00  1.436777e-02
7.732132e+00  1.433726e-02
7.762062e+00  1.430675e-02
7.791992e+00  1.427620e-02
7.821922e+00  1.424564e-02
7.851852e+00  1.421508e-02
7.881782e+00  1.418451e-02
7.911712e+00  1.415393e-02
7.941642e+00  1.412337e-02
7.971572e+00  1.409281e-02
8.001502e+00  1.406228e-02
8.031431e+00  1.403175e-02
8.061361e+00  1.400118e-02
8.091291e+00  1.397063e-02
8.121221e+00  1.394008e-02
8.151151e+00  1.390955e-02
8.181081e+00  1.387903e-02
8.211011e+00  1.384854e-02
8.240941e+00  1.381805e-02
8.270871e+00  1.378759e-02
8.300801e+00  1.375713e-02
8.330731e+00  1.372670e-02
8.360661e+00  1.369628e-02
8.390591e+00  1.366589e-02
8.420521e+00  1.363548e-02
8.450450e+00  1.360506e-02
8.480380e+00  1.357466e-02
8.510310e+00  1.354430e-02
8.540240e+00  1.351406e-02
8.570170e+00  1.348389e-02
8.600100e+00  1.345376e-02
8.630030e+00  1.342370e-02
8.659960e+00  1.339367e-02
8.689890e+00  1.336367e-02
8.719820e+00  1.333371e-02
8.749750e+00  1.330379e-02
8.779680e+00  1.327391e-02
8.809610e+00  1.324407e-02
8.839540e+00  1.321427e-02
8.869469e+00  1.318449e-02
8.899399e+00  1.315473e-02
8.929329e+00  1.312501e-02
8.959259e+00  1.309533e-02
8.989189e+00  1.306568e-02
9.019119e+00  1.303608e-02
9.049049e+00  1.300647e-02
9.078979e+00  1.297688e-02
9.108909e+00  1.294731e-02
9.138839e+00  1.291780e-02
9.168769e+00  1.288835e-02
9.198699e+00  1.285895e-02
9.228629e+00  1.282959e-02
9.258559e+00  1.280027e-02
9.288488e+00  1.277100e-02
9.318418e+00  1.274178e-02
9.348348e+00  1.271260e-02
9.378278e+00  1.268348e-02
9.408208e+00  1.265452e-02
9.438138e+00  1.262562e-02
9.468068e+00  1.259678e-02
9.497998e+00  1.256798e-02
9.527928e+00  1.253925e-02
9.557858e+00  1.251056e-02
9.587788e+00  1.248192e-02
9.617718e+00  1.245334e-02
9.647648e+00  1.242482e-02
9.677578e+00  1.239634e-02
9.707508e+00  1.236793e-02
9.737437e+00  1.233957e-02
9.767367e+00  1.231127e-02
9.797297e+00  1.228301e-02
9.827227e+00  1.225480e-02
9.857157e+00  1.222666e-02
9.887087e+00  1.219856e-02
9.917017e+00  1.217053e-02
9.946947e+00  1.214254e-02
9.976877e+00  1.211458e-02
1.000681e+01  1.208668e-02
1.003674e+01  1.205884e-02
1.006667e+01  1.203105e-02
1.009660e+01  1.200329e-02
1.012653e+01  1.197559e-02
1.015646e+01  1.194794e-02
1.018639e+01  1.192037e-02
1.021632e+01  1.189297e-02
1.024625e+01  1.186563e-02
1.027618e+01  1.183836e-02
1.030611e+01  1.181115e-02
1.033604e+01  1.178401e-02
1.036597e+01  1.175695e-02
1.039590e+01  1.172995e-02
1.042583e+01  1.170302e-02
1.045576e+01  1.167616e-02
1.048569e+01  1.164932e-02
1.051562e+01  1.162250e-02
1.054555e+01  1.159574e-02
1.057548e+01  1.156905e-02
1.060541e+01  1.154242e-02
1.063534e+01  1.151585e-02
1.066527e+01  1.148934e-02
1.069520e+01  1.146290e-02
1.072513e+01  1.143652e-02
1.075506e+01  1.141021e-02
1.078498e+01  1.138398e-02
1.081491e+01  1.135780e-02
1.084484e+01  1.133169e-02
1.087477e+01  1.129796e-02
1.090470e+01  1.127184e-02
1.093463e+01  1.124578e-02
1.096456e+01  1.121979e-02
1.099449e+01  1.119386e-02
1.102442e+01  1.116800e-02
1.105435e+01  1.114234e-02
1.108428e+01  1.111671e-02
1.111421e+01  1.109115e-02
1.114414e+01  1.106565e-02
1.117407e+01  1.104021e-02
1.120400e+01  1.101482e-02
1.123393e+01  1.098946e-02
1.126386e+01  1.096417e-02
1.129379e+01  1.093894e-02
1.132372e+01  1.091375e-02
1.135365e+01  1.088861e-02
1.138358e+01  1.086355e-02
1.141351e+01  1.083853e-02
1.144344e+01  1.081358e-02
1.147337e+01  1.078869e-02
1.150330e+01  1.076387e-02
1.153323e+01  1.073910e-02
1.156316e+01  1.071440e-02
1.159309e+01  1.068976e-02
1.162302e+01  1.066518e-02
1.165295e+01  1.064064e-02
1.168288e+01  1.061614e-02
1.171281e+01  1.059170e-02
1.174274e+01  1.056732e-02
1.177267e+01  1.054302e-02
1.180260e+01  1.051878e-02
1.183253e+01  1.049460e-02
1.186246e+01  1.047049e-02
1.189239e+01  1.044643e-02
1.192232e+01  1.042262e-02
1.195225e+01  1.039886e-02
1.198218e+01  1.037516e-02
1.201211e+01  1.035151e-02
1.204204e+01  1.032792e-02
1.207197e+01  1.030439e-02
1.210190e+01  1.028092e-02
1.213183e+01  1.025752e-02
1.216176e+01  1.023418e-02
1.219169e+01  1.021090e-02
1.222162e+01  1.018769e-02
1.225155e+01  1.016453e-02
1.228148e+01  1.014145e-02
1.231141e+01  1.011842e-02
1.234134e+01  1.009539e-02
1.237127e+01  1.007239e-02
1.240120e+01  1.004945e-02
1.243113e+01  1.002658e-02
1.246106e+01  1.000377e-02
1.249099e+01  9.981018e-03
1.252092e+01  9.958326e-03
1.255085e+01  9.935693e-03
1.258078e+01  9.913120e-03
1.261071e+01  9.890607e-03
1.264064e+01  9.868155e-03
1.267057e+01  9.845761e-03
1.270050e+01  9.823427e-03
1.273043e+01  9.801152e-03
1.276036e+01  9.778937e-03
1.279029e+01  9.756771e-03
1.282022e+01  9.736839e-03
1.285015e+01  9.715002e-03
1.288008e+01  9.693229e-03
1.291001e+01  9.671519e-03
1.293994e+01  9.649871e-03
1.296987e+01  9.628285e-03
1.299980e+01  9.606761e-03
1.302973e+01  9.585299e-03
1.305966e+01  9.563871e-03
1.308959e+01  9.542498e-03
1.311952e+01  9.521188e-03
1.314945e+01  9.499940e-03
1.317938e+01  9.478753e-03
1.320931e+01  9.457628e-03
1.323924e+01  9.436567e-03
1.326917e+01  9.415567e-03
1.329910e+01  9.394628e-03
1.332903e+01  9.373748e-03
1.335896e+01  9.352925e-03
1.338889e+01  9.332073e-03
1.341882e+01  9.312614e-03
1.344875e+01  9.291905e-03
1.347868e+01  9.271262e-03
1.350861e+01  9.250678e-03
1.353854e+01  9.230152e-03
1.356847e+01  9.209679e-03
1.359840e+01  9.189259e-03
1.362833e+01  9.168892e-03
1.365826e+01  9.148583e-03
1.368819e+01  9.128332e-03
1.371812e+01  9.108137e-03
1.374805e+01  9.088064e-03
1.377798e+01  9.068123e-03
1.380791e+01  9.048238e-03
1.383784e+01  9.028416e-03
1.386777e+01  9.008653e-03
1.389770e+01  8.988943e-03
1.392763e+01  8.969292e-03
1.395756e+01  8.949699e-03
1.398749e+01  8.930164e-03
1.401742e+01  8.910686e-03
1.404735e+01  8.891266e-03
1.407728e+01  8.871906e-03
1.410721e+01  8.852622e-03
1.413714e+01  8.833396e-03
1.416707e+01  8.814228e-03
1.419700e+01  8.795117e-03
1.422693e+01  8.776061e-03
1.425686e+01  8.757062e-03
1.428679e+01  8.738120e-03
1.431672e+01  8.719234e-03
1.434665e+01  8.700405e-03
1.437658e+01  8.681632e-03
1.440651e+01  8.662915e-03
1.443644e+01  8.644253e-03
1.446637e+01  8.625609e-03
1.449630e+01  8.606932e-03
1.452623e+01  8.588281e-03
1.455616e+01  8.569683e-03
1.458609e+01  8.551138e-03
1.461602e+01  8.532641e-03
1.464595e+01  8.514197e-03
1.467588e+01  8.495806e-03
1.470581e+01  8.477468e-03
1.473574e+01  8.459324e-03
1.476567e+01  8.441261e-03
1.479560e+01  8.423252e-03
1.482553e+01  8.405302e-03
1.485546e+01  8.387409e-03
1.488539e+01  8.369572e-03
1.491532e+01  8.351788e-03
1.494525e+01  8.334056e-03
1.497518e+01  8.316375e-03
1.500511e+01  8.298746e-03
1.503504e+01  8.281156e-03
1.506496e+01  8.263619e-03
1.509489e+01  8.246135e-03
1.512482e+01  8.228703e-03
1.515475e+01  8.211324e-03
1.518468e+01  8.193998e-03
1.521461e+01  8.175699e-03
1.524454e+01  8.158460e-03
1.527447e+01  8.141252e-03
1.530440e+01  8.124098e-03
1.533433e+01  8.107002e-03
1.536426e+01  8.089957e-03
1.539419e+01  8.072964e-03
1.542412e+01  8.056042e-03
1.545405e+01  8.039171e-03
1.548398e+01  8.022351e-03
1.551391e+01  8.005581e-03
1.554384e+01  7.988863e-03
1.557377e+01  7.972196e-03
1.560370e+01  7.955567e-03
1.563363e+01  7.938864e-03
1.566356e+01  7.922208e-03
1.569349e+01  7.905600e-03
1.572342e+01  7.889079e-03
1.575335e+01  7.872677e-03
1.578328e+01  7.856326e-03
1.581321e+01  7.840023e-03
1.584314e+01  7.823767e-03
1.587307e+01  7.807559e-03
1.590300e+01  7.791398e-03
1.593293e+01  7.775285e-03
1.596286e+01  7.759220e-03
1.599279e+01  7.743202e-03
1.602272e+01  7.727233e-03
1.605265e+01  7.711302e-03
1.608258e+01  7.695428e-03
1.611251e+01  7.679613e-03
1.614244e+01  7.663848e-03
1.617237e+01  7.648144e-03
1.620230e+01  7.632496e-03
1.623223e+01  7.616899e-03
1.626216e+01  7.601348e-03
1.629209e+01  7.585845e-03
1.632202e+01  7.570388e-03
1.635195e+01  7.554978e-03
1.638188e+01  7.539614e-03
1.641181e+01  7.524297e-03
1.644174e+01  7.509026e-03
1.647167e+01  7.493800e-03
1.650160e+01  7.478621e-03
1.653153e+01  7.463487e-03
1.656146e+01  7.448401e-03
1.659139e+01  7.433361e-03
1.662132e+01  7.418365e-03
1.665125e+01  7.403415e-03
1.668118e+01  7.388510e-03
1.671111e+01  7.373650e-03
1.674104e+01  7.358835e-03
1.677097e+01  7.344120e-03
1.680090e+01  7.329437e-03
1.683083e+01  7.314716e-03
1.686076e+01  7.300037e-03
1.689069e+01  7.285403e-03
1.692062e+01  7.270814e-03
1.695055e+01  7.256269e-03
1.698048e+01  7.241767e-03
1.701041e+01  7.227309e-03
1.704034e+01  7.212893e-03
1.707027e+01  7.198520e-03
1.710020e+01  7.184190e-03
1.713013e+01  7.169926e-03
1.716006e+01  7.155706e-03
1.718999e+01  7.141529e-03
1.721992e+01  7.127398e-03
1.724985e+01  7.113309e-03
1.727978e+01  7.099264e-03
1.730971e+01  7.085261e-03
1.733964e+01  7.071303e-03
1.736957e+01  7.057385e-03
1.739950e+01  7.043508e-03
1.742943e+01  7.029676e-03
1.745936e+01  7.015886e-03
1.748929e+01  7.002140e-03
1.751922e+01  6.988435e-03
1.754915e+01  6.974788e-03
1.757908e+01  6.963163e-03
1.760901e+01  6.949628e-03
1.763894e+01  6.936136e-03
1.766887e+01  6.922693e-03
1.769880e+01  6.909294e-03
1.772873e+01  6.895936e-03
1.775866e+01  6.882619e-03
1.778859e+01  6.869341e-03
1.781852e+01  6.856103e-03
1.784845e+01  6.842932e-03
1.787838e+01  6.829806e-03
1.790831e+01  6.815937e-03
1.793824e+01  6.802881e-03
1.796817e+01  6.789866e-03
1.799810e+01  6.776890e-03
1.802803e+01  6.763929e-03
1.805796e+01  6.750935e-03
1.808789e+01  6.737997e-03
1.811782e+01  6.725100e-03
1.814775e+01  6.712242e-03
1.817768e+01  6.699424e-03
1.820761e+01  6.686640e-03
1.823754e+01  6.673889e-03
1.826747e+01  6.661177e-03
1.829740e+01  6.648502e-03
1.832733e+01  6.635865e-03
1.835726e+01  6.623266e-03
1.838719e+01  6.610703e-03
1.841712e+01  6.598178e-03
1.844705e+01  6.585689e-03
1.847698e+01  6.573248e-03
1.850691e+01  6.560856e-03
1.853684e+01  6.548501e-03
1.856677e+01  6.536183e-03
1.859670e+01  6.523903e-03
1.862663e+01  6.511660e-03
1.865656e+01  6.499452e-03
1.868649e+01  6.487284e-03
1.871642e+01  6.475160e-03
1.874635e+01  6.463072e-03
1.877628e+01  6.451021e-03
1.880621e+01  6.439006e-03
1.883614e+01  6.427027e-03
1.886607e+01  6.414731e-03
1.889600e+01  6.402819e-03
1.892593e+01  6.390942e-03
1.895586e+01  6.379077e-03
1.898579e+01  6.367258e-03
1.901572e+01  6.355488e-03
1.904565e+01  6.343775e-03
1.907558e+01  6.332099e-03
1.910551e+01  6.320459e-03
1.913544e+01  6.308854e-03
1.916537e+01  6.297281e-03
1.919530e+01  6.285744e-03
1.922523e+01  6.274242e-03
1.925516e+01  6.262776e-03
1.928509e+01  6.251345e-03
1.931502e+01  6.239886e-03
1.934494e+01  6.228448e-03
1.937487e+01  6.217052e-03
1.940480e+01  6.205689e-03
1.943473e+01  6.194360e-03
1.946466e+01  6.183063e-03
1.949459e+01  6.171803e-03
1.952452e+01  6.160577e-03
1.955445e+01  6.149384e-03
1.958438e+01  6.138224e-03
1.961431e+01  6.127098e-03
1.964424e+01  6.116004e-03
1.967417e+01  6.105104e-03
1.970410e+01  6.094064e-03
1.973403e+01  6.083049e-03
1.976396e+01  6.072066e-03
1.979389e+01  6.061116e-03
1.982382e+01  6.050197e-03
1.985375e+01  6.039311e-03
1.988368e+01  6.028456e-03
1.991361e+01  6.017634e-03
1.994354e+01  6.006844e-03
1.997347e+01  5.996086e-03
2.000340e+01  5.985362e-03
2.003333e+01  5.974690e-03
2.006326e+01  5.964048e-03
2.009319e+01  5.953390e-03
2.012312e+01  5.942762e-03
2.015305e+01  5.932165e-03
2.018298e+01  5.921600e-03
2.021291e+01  5.911083e-03
2.024284e+01  5.900603e-03
2.027277e+01  5.890154e-03
2.030270e+01  5.879734e-03
2.033263e+01  5.869345e-03
2.036256e+01  5.858987e-03
2.039249e+01  5.848659e-03
2.042242e+01  5.838362e-03
2.045235e+01  5.828093e-03
2.048228e+01  5.817849e-03
2.051221e+01  5.807650e-03
2.054214e+01  5.797482e-03
2.057207e+01  5.787343e-03
2.060200e+01  5.777233e-03
2.063193e+01  5.767107e-03
2.066186e+01  5.756977e-03
2.069179e+01  5.746876e-03
2.072172e+01  5.736802e-03
2.075165e+01  5.726757e-03
2.078158e+01  5.716740e-03
2.081151e+01  5.706751e-03
2.084144e+01  5.696788e-03
2.087137e+01  5.686852e-03
2.090130e+01  5.676944e-03
2.093123e+01  5.667064e-03
2.096116e+01  5.657211e-03
2.099109e+01  5.647386e-03
2.102102e+01  5.637588e-03
2.105095e+01  5.627829e-03
2.108088e+01  5.618099e-03
2.111081e+01  5.608414e-03
2.114074e+01  5.598758e-03
2.117067e+01  5.589130e-03
2.120060e+01  5.579530e-03
2.123053e+01  5.569957e-03
2.126046e+01  5.560330e-03
2.129039e+01  5.550719e-03
2.132032e+01  5.541134e-03
2.135025e+01  5.531573e-03
2.138018e+01  5.522032e-03
2.141011e+01  5.512516e-03
2.144004e+01  5.503026e-03
2.146997e+01  5.493561e-03
2.149990e+01  5.484121e-03
2.152983e+01  5.474706e-03
2.155976e+01  5.465315e-03
2.158969e+01  5.455949e-03
2.161962e+01  5.446608e-03
2.164955e+01  5.437292e-03
2.167948e+01  5.428000e-03
2.170941e+01  5.418734e-03
2.173934e+01  5.409493e-03
2.176927e+01  5.400276e-03
2.179920e+01  5.391084e-03
2.182913e+01  5.381916e-03
2.185906e+01  5.372774e-03
2.188899e+01  5.363655e-03
2.191892e+01  5.354560e-03
2.194885e+01  5.345490e-03
2.197878e+01  5.336437e-03
2.200871e+01  5.327369e-03
2.203864e+01  5.318337e-03
2.206857e+01  5.309336e-03
2.209850e+01  5.300358e-03
2.212843e+01  5.291404e-03
2.215836e+01  5.282473e-03
2.218829e+01  5.273566e-03
2.221822e+01  5.264683e-03
2.224815e+01  5.255824e-03
2.227808e+01  5.246989e-03
2.230801e+01  5.238177e-03
2.233794e+01  5.229388e-03
2.236787e+01  5.220621e-03
2.239780e+01  5.211876e-03
2.242773e+01  5.203155e-03
2.245766e+01  5.194388e-03
2.248759e+01  5.185615e-03
2.251752e+01  5.176863e-03
2.254745e+01  5.168132e-03
2.257738e+01  5.159421e-03
2.260731e+01  5.150731e-03
2.263724e+01  5.142062e-03
2.266717e+01  5.133415e-03
2.269710e+01  5.124790e-03
2.272703e+01  5.116185e-03
2.275696e+01  5.107600e-03
2.278689e+01  5.099027e-03
2.281682e+01  5.090474e-03
2.284675e+01  5.081943e-03
2.287668e+01  5.073437e-03
2.290661e+01  5.064951e-03
2.293654e+01  5.056486e-03
2.296647e+01  5.048041e-03
2.299640e+01  5.039616e-03
2.302633e+01  5.031209e-03
2.305626e+01  5.022822e-03
2.308619e+01  5.014453e-03
2.311612e+01  5.006104e-03
2.314605e+01  4.997773e-03
2.317598e+01  4.989457e-03
2.320591e+01  4.981160e-03
2.323584e+01  4.972882e-03
2.326577e+01  4.964623e-03
2.329570e+01  4.956383e-03
2.332563e+01  4.948161e-03
2.335556e+01  4.939957e-03
2.338549e+01  4.931769e-03
2.341542e+01  4.923581e-03
2.344535e+01  4.915412e-03
2.347528e+01  4.907259e-03
2.350521e+01  4.899121e-03
2.353514e+01  4.891001e-03
2.356507e+01  4.882899e-03
2.359499e+01  4.874816e-03
2.362492e+01  4.866750e-03
2.365485e+01  4.858711e-03
2.368478e+01  4.850676e-03
2.371471e+01  4.842602e-03
2.374464e+01  4.834546e-03
2.377457e+01  4.826508e-03
2.380450e+01  4.818488e-03
2.383443e+01  4.810486e-03
2.386436e+01  4.802501e-03
2.389429e+01  4.794525e-03
2.392422e+01  4.786564e-03
2.395415e+01  4.778619e-03
2.398408e+01  4.770692e-03
2.401401e+01  4.762780e-03
2.404394e+01  4.754886e-03
2.407387e+01  4.747007e-03
2.410380e+01  4.739143e-03
2.413373e+01  4.731295e-03
2.416366e+01  4.723462e-03
2.419359e+01  4.715646e-03
2.422352e+01  4.707848e-03
2.425345e+01  4.700053e-03
2.428338e+01  4.692273e-03
2.431331e+01  4.684508e-03
2.434324e+01  4.676760e-03
2.437317e+01  4.669028e-03
2.440310e+01  4.661311e-03
2.443303e+01  4.653609e-03
2.446296e+01  4.645924e-03
2.449289e+01  4.638254e-03
2.452282e+01  4.630610e-03
2.455275e+01  4.622986e-03
2.458268e+01  4.615378e-03
2.461261e+01  4.607784e-03
2.464254e+01  4.600205e-03
2.467247e+01  4.592641e-03
2.470240e+01  4.585093e-03
2.473233e+01  4.577560e-03
2.476226e+01  4.570043e-03
2.479219e+01  4.562541e-03
2.482212e+01  4.555054e-03
2.485205e+01  4.547581e-03
2.488198e+01  4.540117e-03
2.491191e+01  4.532666e-03
2.494184e+01  4.525231e-03
2.497177e+01  4.517725e-03
2.500170e+01  4.510234e-03
2.503163e+01  4.502757e-03
2.506156e+01  4.495293e-03
2.509149e+01  4.487843e-03
2.512142e+01  4.480407e-03
2.515135e+01  4.472985e-03
2.518128e+01  4.465576e-03
2.521121e+01  4.458181e-03
2.524114e+01  4.450800e-03
2.527107e+01  4.443432e-03
2.530100e+01  4.436077e-03
2.533093e+01  4.428747e-03
2.536086e+01  4.421434e-03
2.539079e+01  4.414136e-03
2.542072e+01  4.406851e-03
2.545065e+01  4.399580e-03
2.548058e+01  4.392322e-03
2.551051e+01  4.385077e-03
2.554044e+01  4.377844e-03
2.557037e+01  4.370627e-03
2.560030e+01  4.363425e-03
2.563023e+01  4.356235e-03
2.566016e+01  4.349057e-03
2.569009e+01  4.341895e-03
2.572002e+01  4.334751e-03
2.574995e+01  4.327621e-03
2.577988e+01  4.320504e-03
2.580981e+01  4.313399e-03
2.583974e+01  4.306299e-03
2.586967e+01  4.299201e-03
2.589960e+01  4.292116e-03
2.592953e+01  4.285044e-03
2.595946e+01  4.277984e-03
2.598939e+01  4.270936e-03
2.601932e+01  4.263901e-03
2.604925e+01  4.256877e-03
2.607918e+01  4.249867e-03
2.610911e+01  4.242870e-03
2.613904e+01  4.235885e-03
2.616897e+01  4.228912e-03
2.619890e+01  4.221952e-03
2.622883e+01  4.215005e-03
2.625876e+01  4.208044e-03
