Low scale with LO matching
1.000000e-01  1.322919e+01  5.046378e+00   5.0464381296927714
2.000000e-01  7.614595e+00  5.536467e+00   5.5365350628417733
3.000000e-01  5.743063e+00  5.821107e+00   5.8216685971777897
4.000000e-01  4.807297e+00  6.002385e+00   6.0028280752977228
5.000000e-01  4.245838e+00  6.152743e+00   6.1513667989812921
6.000000e-01  3.871532e+00  6.244341e+00   6.2431861973609877
7.000000e-01  3.604170e+00  6.315845e+00   6.3153114694082193
8.000000e-01  3.403649e+00  6.373570e+00   6.3736031412169156
9.000000e-01  3.247688e+00  6.421355e+00   6.4217840050326753
1.000000e+00  3.122919e+00  6.461687e+00   6.4621689953508916
1.100000e+00  3.020835e+00  6.496260e+00   6.4965465964779385
1.200000e+00  2.935766e+00  6.526274e+00   6.5261537561344598
1.300000e+00  2.863784e+00  6.552094e+00   6.5518917639522858
1.400000e+00  2.802085e+00  6.574738e+00   6.5744602282632538
1.500000e+00  2.748613e+00  6.594757e+00   6.5944376491597421
1.600000e+00  2.701824e+00  6.612576e+00   6.6122466921216931
1.700000e+00  2.660541e+00  6.628535e+00   6.6282177882434041
1.800000e+00  2.623844e+00  6.642905e+00   6.6426182767509987
1.900000e+00  2.591010e+00  6.655912e+00   6.6556665969352053
2.000000e+00  2.561459e+00  6.667736e+00   6.6675428625516542
2.100000e+00  2.534723e+00  6.678560e+00   6.6783968357160406
2.200000e+00  2.510418e+00  6.688535e+00   6.6883594326026943
2.300000e+00  2.488226e+00  6.697722e+00   6.6975447816616889
2.400000e+00  2.467883e+00  6.706212e+00   6.7060390521447530
2.500000e+00  2.449168e+00  6.714082e+00   6.7139161003229191
2.600000e+00  2.431892e+00  6.721396e+00   6.7212397951071763
2.700000e+00  2.415896e+00  6.728211e+00   6.7280656216262207
2.800000e+00  2.401042e+00  6.734578e+00   6.7344419914134059
2.900000e+00  2.387213e+00  6.740538e+00   6.7404113185652959
3.000000e+00  2.374306e+00  6.746129e+00   6.7460109082732851
3.100000e+00  2.362232e+00  6.751385e+00   6.7512736941526574
3.200000e+00  2.350912e+00  6.756334e+00   6.7562288530947150
3.300000e+00  2.340278e+00  6.761004e+00   6.7609023204066316
3.400000e+00  2.330270e+00  6.765416e+00   6.7653172233693706
3.500000e+00  2.320834e+00  6.769592e+00   6.7694942477250493
3.600000e+00  2.311922e+00  6.773549e+00   6.7734519487657954
3.700000e+00  2.303492e+00  6.777306e+00   6.7772070164578651
3.800000e+00  2.295505e+00  6.780876e+00   6.7807745022618233
3.900000e+00  2.287928e+00  6.784273e+00   6.7841680138984737
4.000000e+00  2.280730e+00  6.787510e+00   6.7873998831818749
4.100000e+00  2.273883e+00  6.790597e+00   6.7904813111342781
4.200000e+00  2.267362e+00  6.793545e+00   6.7934224938663474
4.300000e+00  2.261144e+00  6.796363e+00   6.7962327321131326
4.400000e+00  2.255209e+00  6.799058e+00   6.7989205268336566
4.500000e+00  2.249538e+00  6.801640e+00   6.8014936628875411
4.600000e+00  2.244113e+00  6.804115e+00   6.8039592824783792
4.700000e+00  2.238919e+00  6.806490e+00   6.8063239497868997
4.800000e+00  2.233941e+00  6.808770e+00   6.8085938474142855
4.900000e+00  2.229167e+00  6.810961e+00   6.8107755954335367
5.000000e+00  2.224584e+00  6.813068e+00   6.8128744143219269
5.100000e+00  2.220180e+00  6.815092e+00   6.8148949087305848
5.200000e+00  2.215946e+00  6.817042e+00   6.8168413511195798
5.300000e+00  2.211872e+00  6.818921e+00   6.8187177109608275
5.400000e+00  2.207948e+00  6.820732e+00   6.8205276809372286
5.500000e+00  2.204167e+00  6.822481e+00   6.8222747004894773
5.600000e+00  2.200521e+00  6.824169e+00   6.8239619770162010
5.700000e+00  2.197003e+00  6.825800e+00   6.8255925049938009
5.800000e+00  2.193607e+00  6.827377e+00   6.8271690832486396
5.900000e+00  2.190325e+00  6.828902e+00   6.8286943305851793
6.000000e+00  2.187153e+00  6.830378e+00   6.8301706999486189
6.100000e+00  2.184085e+00  6.831808e+00   6.8316004912788841
6.200000e+00  2.181116e+00  6.833193e+00   6.8329858631940814
6.300000e+00  2.178241e+00  6.834535e+00   6.8343288436252081
6.400000e+00  2.175456e+00  6.835837e+00   6.8356313395097095
6.500000e+00  2.172757e+00  6.837100e+00   6.8368951456391542
6.600000e+00  2.170139e+00  6.838325e+00   6.8381219527454480
6.700000e+00  2.167600e+00  6.839516e+00   6.8393133549005958
6.800000e+00  2.165135e+00  6.840672e+00   6.8404708562967240
6.900000e+00  2.162742e+00  6.841796e+00   6.8415958774658163
7.000000e+00  2.160417e+00  6.842888e+00   6.8426897609921919
7.100000e+00  2.158158e+00  6.843951e+00   6.8437537767651477
7.200000e+00  2.155961e+00  6.844985e+00   6.8447891268141943
7.300000e+00  2.153825e+00  6.845992e+00   6.8457969497649191
7.400000e+00  2.151746e+00  6.846972e+00   6.8467783249496321
7.500000e+00  2.149723e+00  6.847926e+00   6.8477342762034574
7.600000e+00  2.147752e+00  6.848857e+00   6.8486657753735241
7.700000e+00  2.145834e+00  6.849763e+00   6.8495737455661239
7.800000e+00  2.143964e+00  6.850647e+00   6.8504590641543208
7.900000e+00  2.142142e+00  6.851509e+00   6.8513225655662984
