#LO Matching
1.000000e-01  9.456274e+02  7.576412e+03          945.51287859805711        7576.2308961994277  
2.000000e-01  9.731655e+02  7.473957e+03          973.10770649681160        7473.9816603234758  
3.000000e-01  9.789254e+02  7.367760e+03          978.81041985611262        7363.2133645955446  
4.000000e-01  9.781812e+02  6.975723e+03          978.29207535063836        7000.3970939617511  
5.000000e-01  9.747906e+02  6.062110e+03          974.79103561905379        6066.3004088565694  
6.000000e-01  9.720002e+02  5.398133e+03          972.17541296540082        5374.6856481605409  
7.000000e-01  9.674368e+02  5.313310e+03          967.48089916353615        5314.6805876627459  
8.000000e-01  9.638930e+02  5.264969e+03          963.72551572827592        5266.6794485169376  
9.000000e-01  9.606331e+02  5.227896e+03          960.64839313816310        5227.3478084426215  
1.000000e+00  9.568422e+02  5.189712e+03          957.37896072358637        5191.4172427547092  
1.100000e+00  9.531323e+02  5.155132e+03          953.34272211474695        5155.3740799798252  
1.200000e+00  9.498515e+02  5.125003e+03          949.87359301365041        5124.3951421628044  
1.300000e+00  9.468908e+02  5.098333e+03          946.85873526229818        5097.4727970771764  
1.400000e+00  9.442106e+02  5.074572e+03          944.21363184332199        5073.8523171388097  
1.500000e+00  9.418012e+02  5.053392e+03          941.87366360848819        5052.9566605263726  
1.600000e+00  9.396659e+02  5.034575e+03          939.78854149945266        5034.3367515306845  
1.700000e+00  9.378482e+02  5.018106e+03          937.91851955940297        5017.6376631690073  
1.800000e+00  9.362134e+02  5.003270e+03          936.23175471584830        5002.5750403384245  
1.900000e+00  9.346630e+02  4.989535e+03          934.70242586374638        4988.9183034369153  
2.000000e+00  9.331402e+02  4.976563e+03          933.30936808653519        4976.4784521087804  
2.100000e+00  9.316139e+02  4.964140e+03          932.03506396681973        4965.0990577610264  
2.200000e+00  9.300685e+02  4.952132e+03          930.20434935082073        4951.8926721809639  
2.300000e+00  9.284990e+02  4.940459e+03          928.36427079851558        4939.0839120677974  
2.400000e+00  9.269328e+02  4.929188e+03          926.66305765194431        4927.2417920297676  
2.500000e+00  9.254000e+02  4.918399e+03          925.08551047033700        4916.2605089801409  
2.600000e+00  9.239199e+02  4.908139e+03          923.61857660973328        4906.0492036536270  
2.700000e+00  9.225044e+02  4.898425e+03          922.25098307674023        4896.5294049067288  
2.800000e+00  9.211601e+02  4.889257e+03          920.97294243003569        4887.6329825023640  
2.900000e+00  9.198902e+02  4.880625e+03          919.77591527813604        4879.3004938602789  
3.000000e+00  9.186953e+02  4.872511e+03          918.65241703351035        4871.4798388752224  
3.100000e+00  9.175743e+02  4.864892e+03          917.59585957142394        4864.1251577064832  
3.200000e+00  9.165250e+02  4.857742e+03          916.60042063844458        4857.1959217323611  
3.300000e+00  9.155447e+02  4.851036e+03          915.66093548718186        4850.6561792211878  
3.400000e+00  9.146300e+02  4.844746e+03          914.77280643777362        4844.4739257901319  
3.500000e+00  9.137775e+02  4.838848e+03          913.93192699317683        4838.6205761728324  
3.600000e+00  9.129790e+02  4.833296e+03          913.13461784277013        4833.0705187414251  
3.700000e+00  9.122218e+02  4.828028e+03          912.37757263333197        4827.8007380190920  
3.800000e+00  9.115024e+02  4.823022e+03          911.65781180876888        4822.7904933590835  
3.900000e+00  9.108180e+02  4.818258e+03          910.97264314986558        4818.0210442624893  
4.000000e+00  9.101659e+02  4.813718e+03          910.31962790474972        4813.4754146128998  
4.100000e+00  9.095438e+02  4.809388e+03          909.69655160609466        4809.1381895353743  
4.200000e+00  9.089498e+02  4.805251e+03          909.10139883454826        4804.9953397250356  
4.300000e+00  9.083818e+02  4.801297e+03          908.53233131881245        4801.0340690020421  
4.400000e+00  9.078382e+02  4.797512e+03          907.98766886820215        4797.2426815834033  
4.500000e+00  9.073174e+02  4.793885e+03          907.46587271882674        4793.6104661559948  
4.600000e+00  9.068180e+02  4.790408e+03          906.96553094394426        4790.1275943182491  
4.700000e+00  9.063386e+02  4.787070e+03          906.48534563573651        4786.7850313526615  
4.800000e+00  9.058780e+02  4.783864e+03          906.02412161231234        4783.5744576154348  
4.900000e+00  9.054351e+02  4.780781e+03          905.58075644212875        4780.4881990965787  
5.000000e+00  9.050089e+02  4.777815e+03          905.15423160977912        4777.5191659251241  
5.100000e+00  9.045985e+02  4.774959e+03          904.74360467351551        4774.6607977777321  
5.200000e+00  9.042030e+02  4.772207e+03          904.34800228689119        4771.9070153024577  
5.300000e+00  9.038215e+02  4.769553e+03          903.96661397535752        4769.2521767977214  
5.400000e+00  9.034533e+02  4.766992e+03          903.59868657413574        4766.6910394944207  
5.500000e+00  9.030978e+02  4.764520e+03          903.24351924675727        4764.2187248800656  
5.600000e+00  9.027542e+02  4.762131e+03          902.90045901470444        4761.8306875806647  
5.700000e+00  9.024220e+02  4.759822e+03          902.56889673795945        4759.5226873813890  
5.800000e+00  9.021006e+02  4.757588e+03          902.24826349423824        4757.2907640224730  
5.900000e+00  9.017894e+02  4.755426e+03          901.93802731149617        4755.1312144542280  
6.000000e+00  9.014881e+02  4.753332e+03          901.63769021410610        4753.0405722755349  
6.100000e+00  9.011961e+02  4.751304e+03          901.34678554811364        4751.0155891149916  
6.200000e+00  9.009129e+02  4.749338e+03          901.06487555526508        4749.0532177437372  
6.300000e+00  9.006383e+02  4.747431e+03          900.79154916920527        4747.1505967348357  
6.400000e+00  9.003718e+02  4.745581e+03          900.52642001045911        4745.3050365063737  
6.500000e+00  9.001130e+02  4.743785e+03          900.26912455957222        4743.5140066046915  
6.600000e+00  8.998616e+02  4.742041e+03          900.01932049019774        4741.7751241010619  
